XTime (sec) (Time  sec)a:y(Car body) a:y(Car body) - Acceleration of point (0 0 0) of body Car body relative to Base0  SC Base0  projection Y (a:y(Car body)),Time (sec) (Time  sec)a:y(Car body) a:z(Car body) - Acceleration of point (0 0 0) of body Car body relative to Base0  SC Base0  projection Z (a:y(Car body)),Time (sec) (Time  sec)a:y(Car body) a:x(Car body) - Acceleration of point (0 0 0) of body Car body relative to Base0  SC Base0  projection X (a:y(Car body)),
9.9153748,-0.19743657,-0.48491517,-0.0062246821
9.9203749,-0.19135448,-0.4036864,0.014083812
9.925375,-0.17554894,-0.31383312,0.029622996
9.9313745,-0.1849198,-0.15847556,0.033778541
9.9353752,-0.18047102,0.018946439,0.04612568
9.9403753,-0.16403909,0.15040864,0.04955956
9.9453754,-0.17004357,0.22169705,0.028711997
9.9503746,-0.17246419,0.26401365,0.0075382474
9.9553747,-0.17405064,0.31635678,-0.025941031
9.9603748,-0.17520882,0.4021484,-0.049053106
9.9663754,-0.17639098,0.45150813,-0.070912734
9.9703751,-0.19591489,0.41972965,-0.058392972
9.9753752,-0.18479998,0.44243294,-0.079363316
9.9803753,-0.15915774,0.46188098,-0.086805336
9.9853754,-0.15537709,0.46297896,-0.081521153
9.9903746,-0.15784547,0.42127278,-0.061618831
9.9953747,-0.16896969,0.28287175,-0.045784902
10.000375,-0.14134303,0.1001285,-0.032339461
10.005375,-0.093650982,-0.084274247,-0.028989844
10.010375,-0.067877844,-0.25139081,-0.0279372
10.015375,-0.038409848,-0.42899621,-0.013090312
10.020375,-0.012771077,-0.551305,-0.019569935
10.025375,0.031745207,-0.6938405,0.0050475253
10.030375,0.05524781,-0.68761826,0.052646644
10.035375,0.094168432,-0.67000073,0.089704521
10.040375,0.11860359,-0.57848024,0.076020204
10.045375,0.15472221,-0.42241529,0.030649031
10.050375,0.18898968,-0.2942282,0.023953378
10.055375,0.21304919,-0.24219473,0.043480363
10.060375,0.2271679,-0.15266809,0.055776633
10.066375,0.25870958,-0.10844094,0.024602497
10.070375,0.26294839,-0.054675274,0.040863898
10.075375,0.27845752,-0.050618779,0.029957201
10.080375,0.2925784,-0.04660432,0.029118188
10.085375,0.29724556,-0.067101769,0.043814585
10.090375,0.28799322,-0.077368453,0.039392628
10.095375,0.2997354,-0.14584072,0.056232125
10.100375,0.28873166,-0.15443133,0.04725774
10.105375,0.27842942,-0.14561915,0.030234408
10.110375,0.26639399,-0.18100865,0.02742352
10.115375,0.25077364,-0.24699846,0.053468678
10.120375,0.21839218,-0.26169547,0.069992937
10.125375,0.21685831,-0.13846868,0.048010513
10.130375,0.18133463,-0.08204639,0.041318905
10.135375,0.16778789,-0.089209139,0.068772472
10.141375,0.15337965,-0.045100827,0.090852335
10.145375,0.13720307,-0.030129107,0.077726483
10.150375,0.13140051,-0.011403582,0.089228459
10.155375,0.10656877,-0.044439007,0.096239842
10.160375,0.10208061,-0.043435059,0.083325282
10.165375,0.084552579,-0.07992924,0.065798149
10.170375,0.068259187,-0.12316313,0.053563118
10.175375,0.05509273,-0.17242111,0.052771356
10.180375,0.042137176,-0.22416177,0.052758582
10.185375,0.022699753,-0.19784242,0.038313705
10.190375,0.0039016169,-0.14335081,0.01871931
10.196375,0.0045888447,-0.047317423,-0.0011237544
10.200375,0.037514098,0.19621313,-0.028966138
10.205375,-0.0058909431,0.33963925,-0.03951
10.210375,-0.030707104,0.35004172,-0.043504156
10.215375,0.015870765,0.30908334,-0.034101561
10.220375,0.010701531,0.35158741,-0.057927862
10.225375,0.020071333,0.4226526,-0.076685749
10.230875,0.054926779,0.41990519,-0.076020353
10.235875,0.073515736,0.4020007,-0.077490106
10.240875,0.070794657,0.21994451,-0.032035794
10.245875,0.094119065,0.017959163,-0.012888663
10.250875,0.094418712,-0.10970963,-0.016017478
10.255875,0.16517338,-0.33642599,0.016383024
10.260875,0.19498241,-0.49688768,0.023785759
10.266875,0.19782609,-0.50996685,-0.0031261893
10.270875,0.22828518,-0.52186877,-0.0024871272
10.275875,0.23126781,-0.43833518,-0.025693588
10.280875,0.2599842,-0.40762031,-0.027829077
10.285875,0.29608455,-0.37578183,-0.019978948
10.290875,0.311344,-0.20971082,0.00091324287
10.295875,0.33027485,-0.073572256,0.012122377
10.300875,0.3271606,0.060535014,0.024395715
10.305875,0.31954035,0.06525638,0.0087524615
10.310875,0.31274548,0.090352803,-6.3422427E-0005
10.316875,0.29821599,0.12608665,-0.014786222
10.320875,0.29434335,0.15921713,-0.020791437
10.325875,0.30078325,0.17138249,-0.023574995
10.330875,0.25000721,0.24266562,-0.048681475
10.335875,0.2265427,0.32585943,-0.067532212
10.340875,0.21714468,0.37461618,-0.058147285
10.345375,0.16278505,0.45023108,-0.053959373
10.350375,0.15565148,0.52032346,-0.051651958
10.355375,0.091068998,0.58936691,-0.044647325
10.360375,0.06487418,0.59875542,-0.03648337
10.365375,0.055603258,0.5629878,-0.02442628
10.370375,0.039246283,0.50806737,-0.0027440663
10.375375,0.01592253,0.40098959,0.0088478923
10.380375,-0.02326118,0.33279446,0.015368397
10.385375,-0.035799079,0.26141599,0.02568342
10.390375,-0.053653359,0.11725889,0.031336069
10.395375,-0.057600521,0.1340937,0.039256603
10.400375,-0.067260832,0.05627368,0.063644134
10.405375,-0.073276453,0.12189668,0.030409774
10.410375,-0.073541358,0.125331,0.021696938
10.415375,-0.073494859,0.11489609,0.019342361
10.420375,-0.073176384,0.082923405,0.024721518
10.425375,-0.057477619,0.040242419,0.013239175
10.430375,-0.049422592,-0.00054102956,0.0086462395
10.435375,-0.04077699,-0.033601936,-0.0052066278
10.440375,-0.042530291,-0.013429036,-0.011473682
10.445375,-0.049582507,-0.01041719,-0.016867673
10.450375,-0.053303722,-0.007809957,-0.019092318
10.456375,-0.055027369,0.0036355625,-0.021316813
10.460375,-0.068562001,-0.0067799962,-0.022112999
10.465375,-0.075212955,-0.0054238648,-0.01620503
10.471375,-0.086532719,-0.0025763814,-0.0055325036
10.475375,-0.091746561,-0.0047617783,-0.0097378949
10.480375,-0.10054462,0.00010235891,0.0012913193
10.485375,-0.11260881,-0.017216189,-0.0010260186
10.490375,-0.12684901,-0.060437158,-0.011103449
10.495375,-0.13771993,-0.1137196,-0.02319482
10.500375,-0.1479594,-0.1689046,-0.034825284
10.505375,-0.15819907,-0.22446072,-0.041246541
10.510375,-0.1661683,-0.29330257,-0.041120511
10.515375,-0.16479787,-0.38750276,-0.034198683
10.520375,-0.17197758,-0.46863988,-0.022643913
10.525375,-0.1740704,-0.5523653,-0.017735854
10.530375,-0.17910446,-0.61246347,-0.016128352
10.535375,-0.18312781,-0.66025949,-0.025600495
10.540375,-0.18122448,-0.69917101,-0.033187438
10.545375,-0.18313156,-0.67388391,-0.064361311
10.550375,-0.18335134,-0.59815419,-0.057782616
10.555375,-0.17794088,-0.50670445,-0.057660297
10.561375,-0.17078991,-0.36903343,-0.044391353
10.565375,-0.16153634,-0.2673434,-0.046722759
10.570375,-0.14329787,-0.15980536,-0.038865648
10.575375,-0.1203844,-0.054792907,-0.019706268
10.581375,-0.09699399,0.042238235,-0.01085799
10.585375,-0.099827707,0.11462869,-0.0021078135
10.590375,-0.082975864,0.18041265,0.0043465951
10.595375,-0.052120034,0.24416682,0.0037085523
10.601375,-0.017815908,0.33051279,-0.0041107954
10.605375,-0.047579799,0.34950683,0.0070655495
10.610375,-0.03912526,0.38402277,0.016614961
10.615875,-0.083753921,0.43607694,0.025201671
10.620875,-0.072868422,0.44901145,0.017922116
10.625875,-0.08361461,0.38861576,0.019404242
10.631875,-0.10975805,0.31272504,0.0044565075
10.635875,-0.13446991,0.30889136,-0.012993353
10.640875,-0.15177472,0.26222289,-0.030965606
10.645875,-0.17015795,0.16755542,-0.03519043
10.650875,-0.17003857,0.14567883,-0.014458167
10.655875,-0.17880549,0.10361865,-0.008206781
10.660875,-0.19197877,0.032518163,0.0044840053
10.665875,-0.19955564,-0.040123481,0.0088973138
10.671875,-0.20898305,-0.1240216,0.023669967
10.675875,-0.2542294,-0.22910346,0.053232618
10.680875,-0.26067197,-0.30401179,0.07202433
10.686875,-0.23787871,-0.25516918,0.058120858
10.690875,-0.24551699,-0.20889941,0.044640504
10.695875,-0.26545659,-0.14500959,0.03223642
10.701875,-0.27016684,-0.073786303,0.019886417
10.705875,-0.27757037,-0.027798511,0.0066524278
10.710875,-0.26235911,-0.070987947,0.013638323
10.715875,-0.26352489,-0.096491471,0.013491684
10.721875,-0.24685279,-0.15703209,0.011289473
10.725875,-0.23766313,-0.16478965,-0.0038339649
10.730875,-0.21779525,-0.21404134,-0.028605118
10.736875,-0.19096869,-0.30043498,-0.039602581
10.740875,-0.17137451,-0.36299852,-0.056249347
10.745375,-0.13903031,-0.42960203,-0.058437958
10.750375,-0.092414729,-0.50350183,-0.035113219
10.755875,-0.087715767,-0.42071196,4.7223384E-0005
10.760375,-0.077086672,-0.35143512,0.0095375609
10.765375,-0.043984182,-0.31287938,-0.0022693663
10.770375,0.00050995755,-0.20844091,-0.016381191
10.775375,0.032981046,-0.066047743,-0.026466483
10.780375,0.042377647,0.02586548,-0.043342322
10.786375,0.076902583,0.11715101,-0.053714883
10.790375,0.078480162,0.11546204,-0.054924987
10.795375,0.099652439,0.14068577,-0.040293839
10.800875,0.13842762,0.19440447,-0.029815756
10.805875,0.14353131,0.1827507,0.009353389
10.811875,0.13840352,0.16524833,0.048203006
10.815875,0.16692765,0.1322774,0.060745776
10.820875,0.14647329,0.12582345,0.049242906
10.825875,0.13410328,0.13052325,0.050044529
10.830875,0.15033683,0.11109255,0.040262375
10.835875,0.14656909,0.094981849,0.033473354
10.840875,0.13240068,0.1955442,-0.0098085348
10.846875,0.11310679,0.20781851,0.0023129843
10.850875,0.093969867,0.22435994,0.02524396
10.855875,0.08082103,0.27881426,0.047055244
10.860875,0.068729922,0.33736053,0.067849994
10.865875,0.040678464,0.38157064,0.086764812
10.870875,0.027787527,0.42810291,0.088682197
10.875875,0.024431678,0.48799372,0.068518065
10.880875,0.023808353,0.53251135,0.044736724
10.885875,-0.011032088,0.49326739,0.044391885
10.890875,-0.012413774,0.50536138,0.016697256
10.896875,-0.0010674092,0.52606106,-0.0083740661
10.900875,-0.010250889,0.49848229,-0.001339374
10.905875,-0.019796478,0.47035512,-0.0076263179
10.910875,-0.0027196247,0.42207372,0.03252694
10.915875,-0.0091794208,0.41509455,0.027072623
10.920875,0.022876007,0.42331952,0.035909884
10.925875,-0.010531265,0.33230498,0.068761177
10.930875,-0.031338468,0.30077326,0.070701234
10.935875,0.015565827,0.26670516,0.048214588
10.941875,0.026646679,0.20067474,0.019874068
10.945875,0.054323331,0.11957341,0.0075045098
10.950875,0.082520738,0.084552757,-0.030823499
10.955875,0.082551435,0.012453405,-0.03215643
10.960875,0.087415308,-0.014545969,-0.035091944
10.966875,0.11099687,-0.10344712,-0.024856118
10.970875,0.098649085,-0.07872656,-0.0076716319
10.975875,0.11179113,-0.053749938,0.02732347
10.980875,0.12109242,-0.0023248484,0.028844429
10.985875,0.084449641,-0.05448398,0.032462008
10.991875,0.063468494,-0.16453956,0.033376116
10.995875,0.011471627,-0.18434145,0.0014292804
11.000875,-0.021559058,-0.23453292,-0.014861134
11.005875,-0.043147616,-0.24329257,-0.02097071
11.010875,-0.085374579,-0.32104453,-0.0065814401
11.015875,-0.168024,-0.36481631,0.0038040904
11.020875,-0.20971552,-0.43501019,0.029414188
11.025875,-0.24375091,-0.40633231,0.036106106
11.030875,-0.2675035,-0.24281728,0.065827712
11.035875,-0.2920644,-0.10566156,0.068018354
11.040875,-0.29806191,-0.078898139,0.057662398
11.045875,-0.3080678,-0.059802774,0.041972551
11.050875,-0.31678692,-0.057792816,0.02649856
11.056875,-0.31689239,-0.01986922,-0.0042375466
11.060875,-0.31772232,-0.016352661,-0.017312869
11.065875,-0.32022041,-0.011415256,-0.0207683
11.070875,-0.3036775,-0.026859131,-0.01355066
11.076875,-0.28886825,-0.05055625,0.020615526
11.080375,-0.28249511,-0.079945862,0.022610618
11.085375,-0.3078135,-0.10744543,0.047452301
11.090375,-0.26447755,-0.13852723,0.064968333
11.095375,-0.3137328,-0.15491445,0.049600508
11.100875,-0.28696007,-0.14679773,0.042916618
11.105875,-0.2251547,-0.15040205,0.027012065
11.110875,-0.21754755,-0.11728951,8.5713713E-0005
11.116875,-0.20434472,-0.055274021,-0.023776045
11.120875,-0.19766621,0.0038890888,-0.029650543
11.125875,-0.20574741,0.11276207,-0.04271885
11.130875,-0.19699591,0.13306178,-0.042130198
11.135375,-0.17464933,0.13303305,-0.034940705
11.140375,-0.15024464,0.098640919,-0.0062759207
11.145375,-0.15830858,0.11350442,-0.016858933
11.150375,-0.16357504,0.082231432,-0.011849896
11.155875,-0.13598068,0.033470389,-0.028311864
11.160875,-0.13521622,0.012060543,-0.038677543
11.165875,-0.114743,-0.028613744,-0.051299661
11.170875,-0.10807373,-0.050509907,-0.078304656
11.175875,-0.011272799,-0.16377957,-0.081034109
11.180875,0.0088889785,-0.30986416,-0.085333608
11.186875,0.022671899,-0.51803827,-0.041597899
11.190875,0.053403515,-0.60056478,-0.027385589
11.195875,0.10875257,-0.61287004,-0.018655647
11.200875,0.11516637,-0.53318387,0.013580091
11.205875,0.15899637,-0.46600282,0.039764371
11.211875,0.19360352,-0.34519771,0.049546327
11.215875,0.1989743,-0.24084395,0.031941596
11.220875,0.20083216,-0.2439359,0.0077059432
11.225875,0.24039924,-0.28328565,0.014185576
11.230875,0.24967025,-0.26857892,0.0097864596
11.235875,0.28495795,-0.29552877,0.033612438
11.240875,0.30534378,-0.256641,0.044043306
11.245875,0.2926836,-0.18233669,0.03914845
11.251875,0.32513672,-0.15942487,0.062579811
11.255875,0.35491738,-0.11297249,0.059378032
11.260875,0.37482283,-0.039620366,0.056871474
11.265875,0.33803737,-0.043758538,0.037754662
11.270875,0.36480364,-0.056570932,0.025739538
11.276875,0.3864665,-0.053989835,-0.003271501
11.280875,0.39004901,-0.045283101,-0.031248689
11.285875,0.35750458,-0.04557592,-0.065100282
11.290875,0.43075761,0.026337761,-0.079684295
11.295875,0.39085841,0.058399636,-0.087604925
11.300875,0.33687547,0.10106248,-0.092464112
11.306875,0.30701709,0.14242241,-0.091429666
11.310875,0.37758246,0.20186305,-0.070679381
11.315875,0.30449358,0.25998485,-0.057879403
11.320875,0.29521558,0.30716079,-0.059377428
11.325875,0.33270264,0.38570955,-0.071804665
11.330875,0.34424746,0.40416285,-0.073113717
11.335375,0.32406056,0.43900192,-0.090549983
11.340375,0.33332315,0.46622869,-0.10169325
11.345375,0.32133299,0.41604185,-0.10622051
11.350375,0.3301855,0.45054075,-0.13808423
11.355375,0.31570685,0.40400138,-0.10664459
11.360875,0.3046118,0.38604617,-0.094244182
11.365875,0.29782271,0.24158676,-0.04026603
11.370375,0.28115091,0.19550368,-0.072631791
11.375375,0.25120345,0.069846623,-0.045333255
11.380375,0.25405198,-0.053798474,-0.051036458
11.385375,0.21797341,-0.16901892,-0.04922558
11.391375,0.19640693,-0.26470241,-0.066763379
11.395375,0.1968217,-0.33216557,-0.068107881
11.400375,0.18988743,-0.45101583,-0.054482628
11.405375,0.17743422,-0.42202926,-0.056055501
11.410375,0.18364133,-0.37764183,-0.040776029
11.416375,0.1835207,-0.31056032,-0.025704358
11.420375,0.17021285,-0.18939182,0.015787808
11.425375,0.18052579,-0.093478076,0.020122329
11.430875,0.17694943,-0.0011459003,0.019769251
11.435875,0.19559765,0.11800785,0.013147094
11.440875,0.20425034,0.23644772,-0.0063855802
11.445875,0.20598917,0.33249065,-0.024892511
11.450875,0.21776873,0.38383564,-0.041649844
11.455875,0.23085038,0.37913102,-0.054995306
11.460875,0.2368356,0.28731865,-0.041223075
11.465875,0.25003877,0.18167631,-0.018476188
11.470875,0.26250675,0.080577292,0.00770682
11.475875,0.24413055,0.10841459,0.010659151
11.480875,0.23617688,0.10672628,0.01965935
11.485875,0.22898595,0.11960993,0.024320805
11.491875,0.21279277,0.14431331,0.025708124
11.495875,0.20010981,0.16571309,0.023882218
11.500875,0.19525124,0.21069624,0.018513119
11.505875,0.18556187,0.26023215,0.0091497079
11.510875,0.12813245,0.30688956,0.00047792337
11.515875,0.033427648,0.36596489,-0.012794415
11.520875,0.089167655,0.32929435,0.016841736
11.525375,-0.0071467897,0.30034566,0.026889743
11.530375,0.010281713,0.18811063,0.04802658
11.535875,-0.036985762,0.048846949,0.070904069
11.540875,-0.068344735,-0.10490512,0.094050102
11.546875,-0.040525541,-0.17168504,0.082969874
11.550875,-0.10209744,-0.15794818,0.046702601
11.555875,-0.074011862,-0.23242307,0.056343686
11.560875,-0.11489229,-0.19089128,0.01843554
11.565875,-0.11347277,-0.21384987,-0.012794578
11.570875,-0.15577509,-0.18244098,-0.016328214
11.575875,-0.16838242,-0.12669599,-0.041128457
11.580875,-0.16911784,-0.11846246,-0.04514394
11.585875,-0.17866056,-0.10142598,-0.038853738
11.590875,-0.19125196,-0.11789465,-0.024232637
11.595875,-0.19292594,-0.084557712,-0.0023848421
11.600875,-0.20562367,-0.033073887,0.0077347532
11.605875,-0.20928793,-0.034937501,-0.0021985993
11.610875,-0.21387848,-0.032293905,-0.012308362
11.615875,-0.21872659,-0.044120114,-0.013927904
11.620875,-0.22016884,-0.047444813,-0.014766507
11.626875,-0.22291332,-0.045721568,-0.015698047
11.630875,-0.22237861,-0.054219235,-0.0091705872
11.636875,-0.21900707,-0.088521309,0.0029693937
11.640875,-0.21492973,-0.10966497,0.020830128
11.645875,-0.21138434,-0.1229751,0.023243383
11.651875,-0.20467363,-0.17341602,0.033714846
11.655875,-0.20092677,-0.16921751,0.013820548
11.660875,-0.19390947,-0.17960754,0.0076757008
11.665875,-0.17873529,-0.24093968,0.0025022146
11.670875,-0.16667688,-0.28840122,0.0022686501
11.675875,-0.14192335,-0.34555301,0.0053475527
11.680875,-0.12103003,-0.35889268,-0.0094119031
11.685875,-0.085571773,-0.38873607,-0.0010522291
11.690875,-0.046932191,-0.42152885,0.023190551
11.695875,-0.010494934,-0.37790671,0.024868429
11.701875,0.030235985,-0.3164131,0.01786899
11.705875,0.057557885,-0.21000569,0.0038369631
11.710875,0.076923795,-0.17202823,-0.0012540263
11.715875,0.11134604,-0.14061938,-0.011339596
11.720875,0.15405275,-0.069737613,-0.00013182676
11.725875,0.18155913,-0.0096696401,-0.0043249247
11.730875,0.19085175,-0.076661371,-0.032591138
11.735875,0.18921132,-0.074611522,-0.033531442
11.740875,0.18922123,-0.059907641,-0.028607255
11.745875,0.19140822,-0.045442279,-0.030548407
11.750875,0.1879033,-0.046161272,-0.022869822
11.756875,0.17924444,-0.034405552,-0.0058662775
11.760875,0.17505418,-0.025830099,0.0027219232
11.766875,0.17535388,-0.040867385,0.010673372
11.770875,0.17105958,-0.047934104,0.020861605
11.775875,0.1405638,-0.065593831,0.0071767066
11.780875,0.12590598,-0.11361961,0.0014678026
11.785875,0.10377005,-0.12010422,0.013643254
11.791875,0.075475469,-0.093693815,0.028028417
11.795875,0.062217239,-0.16295798,0.044087183
11.800875,0.044682965,-0.19336891,0.047574356
11.806875,0.027955851,-0.20464493,0.053000845
11.810875,0.017972322,-0.084004685,0.071174569
11.815875,-0.012020822,-0.042382237,0.08262334
11.820875,-0.032571364,0.049090017,0.08048375
11.825875,-0.034428801,0.1481224,0.089928828
11.830875,-0.058409646,0.2011787,0.094338596
11.835875,-0.062326111,0.33974651,0.081628487
11.840875,-0.073977165,0.45491469,0.08772023
11.845875,-0.1103592,0.39384836,0.07804203
11.850875,-0.13464777,0.30124396,0.066442162
11.855875,-0.15030716,0.12453728,0.037069157
11.860875,-0.1800573,0.0013333444,0.012411427
11.865875,-0.1911519,-0.027848011,0.016133763
11.871875,-0.2146669,-0.076013543,0.028337391
11.875875,-0.22477137,-0.10336859,0.046855565
11.880875,-0.24688882,-0.10015833,0.046025604
11.886875,-0.26753664,-0.1316811,0.038734972
11.890875,-0.28346264,-0.070827954,0.033631019
11.895875,-0.29642358,-0.067360982,0.025797095
11.900875,-0.30360302,-0.091319136,0.015000856
11.905875,-0.31669503,-0.10444416,-0.021822296
11.910875,-0.31283283,-0.0527744,-0.045348581
11.915875,-0.30516332,-0.038707823,0.0015767949
11.920875,-0.31848645,0.044876445,0.022871692
11.925875,-0.30462259,0.070727408,0.021793013
11.930875,-0.27621773,0.061592206,0.014453491
11.935875,-0.25734946,0.027316058,-0.019389698
11.940875,-0.25633135,0.0094164852,-0.020563524
11.945875,-0.25030199,0.058254473,0.00030378808
11.950875,-0.23186424,0.11290477,0.017478796
11.956875,-0.2110759,0.092883691,-0.00071267714
11.960875,-0.19490647,0.11950887,0.002898949
11.965875,-0.17953014,0.26482663,0.0087632751
11.970875,-0.17441034,0.30933326,0.037029993
11.975875,-0.14831731,0.39039519,0.050939158
11.981875,-0.12517564,0.52113271,0.091908745
11.985875,-0.12911801,0.54904121,0.075752072
11.990375,-0.15589139,0.50526136,0.087145597
11.995375,-0.07584776,0.41645789,0.08853171
12.000375,-0.062807582,0.374479,0.066892631
12.005375,-0.057226516,0.27971962,0.041109424
12.010375,-0.027697429,0.207865,0.00019812063
12.015375,-0.04352653,0.15894541,-0.014203342
12.021375,-0.062323935,0.1361161,-0.021534149
12.025375,-0.073132873,0.14734684,-0.030024583
12.030375,-0.07751897,0.13527688,-0.028505692
12.036375,-0.089148149,0.070818059,-0.030825315
12.040375,-0.090445176,0.0085931979,-0.017145621
12.045375,-0.102423,-0.068751961,-0.0082073621
12.051375,-0.14329487,-0.093055524,-0.018582974
12.055375,-0.1227349,-0.1632635,-0.029092669
12.060375,-0.11986776,-0.24439463,-0.0093312049
12.066375,-0.15582305,-0.27671757,-0.010459416
12.070375,-0.16693294,-0.24803661,-0.028106228
12.075375,-0.17880914,-0.27497697,-0.010859519
12.080375,-0.18724336,-0.21684746,-0.038024101
12.085875,-0.18639097,-0.18607169,-0.029106153
12.090875,-0.19314978,-0.060056224,-0.0061016358
12.095875,-0.20913814,-0.080021001,-0.022658965
12.101875,-0.21648312,-0.048811048,0.0031647179
12.105875,-0.1913714,-0.0059439545,0.0084708761
12.110875,-0.19288814,0.073263131,0.0078842714
12.115875,-0.19910479,0.042405527,-0.0041403826
12.121875,-0.18718435,0.020384621,-0.0056558577
12.125875,-0.19735369,0.002043972,-0.0045222067
12.130875,-0.18615529,-0.0054933303,0.00090302073
12.136875,-0.18168826,0.0014973145,0.0085464008
12.140875,-0.17759949,-0.0053716488,0.0097780032
12.145875,-0.17601486,0.020650433,0.0075122989
12.150875,-0.1687745,-0.0073893261,0.01965875
12.155875,-0.16158776,-0.018173244,0.020584082
12.160875,-0.15614945,-0.06014036,0.021322675
12.165875,-0.16232948,-0.094208494,0.015242086
12.170875,-0.17378223,-0.14338692,-0.0037440087
12.176875,-0.19322284,-0.1842514,-0.026874723
12.180875,-0.20412807,-0.21032308,-0.042155951
12.185875,-0.22024931,-0.29950574,-0.033020753
12.190875,-0.22538985,-0.33110589,-0.029123155
12.195875,-0.23464341,-0.29972428,-0.0072234892
12.200875,-0.22158732,-0.19015306,0.0056764958
12.205875,-0.2741783,-0.064435177,0.033333786
12.210875,-0.2487336,-0.089837477,0.048928697
12.215875,-0.21280278,-0.16799699,0.047965366
12.220875,-0.20095055,-0.20683108,0.045025449
12.226875,-0.16155799,-0.19318528,0.026937142
12.230875,-0.081594341,-0.21429607,0.017580049
12.235875,-0.07752721,-0.13248192,0.006232582
12.240875,-0.038139116,-0.047321483,-0.027253287
12.245875,-0.0072291768,0.052195679,-0.034361735
12.250875,0.021914814,0.14743167,-0.030363092
12.255875,0.054443885,0.10617589,-5.7561965E-0006
12.260875,0.087279208,0.078101061,0.015503601
12.265875,0.11298419,0.050188512,0.027592732
12.270875,0.13407974,-0.014597544,0.028894918
12.276875,0.15405585,-0.010331101,0.030564237
12.280875,0.16877256,0.024589056,0.041338567
12.285875,0.17119324,0.028047422,0.018466638
12.291875,0.18947174,0.021829639,0.00072003505
12.295875,0.18788862,-0.011845969,-0.010620084
12.300875,0.21510454,-0.036792196,-0.0056649679
12.305875,0.22419322,-0.039901499,0.012012225
12.311875,0.2397912,-0.057729278,0.015387693
12.315875,0.2525228,-0.041780017,0.028017819
12.320875,0.26436633,-0.025598904,0.033420548
12.325875,0.27472553,-0.029166536,0.025733935
12.330875,0.28225243,-0.052356746,0.0054224315
12.335875,0.28966811,-0.030062286,-0.0078696832
12.340875,0.30080041,0.042026132,-0.013279671
12.345875,0.29502177,0.061529744,-0.016592307
12.350875,0.28816012,0.032096889,-0.015537928
12.356875,0.2818363,-0.011825278,-0.002321084
12.360875,0.2792286,-0.04606628,0.020710133
12.365875,0.27543911,-0.10232227,0.04144096
12.370875,0.26796815,-0.13438232,0.041345663
12.375875,0.25877818,-0.12064295,0.040249206
12.380875,0.26623961,-0.1653596,0.042010169
12.385875,0.2582759,-0.16582488,0.032974873
12.390875,0.27824146,-0.11866546,0.023509417
12.396875,0.2901561,-0.096634336,0.0032416941
12.400875,0.29544592,0.014037783,0.010280426
12.405375,0.29027075,-0.0085344585,-0.022152005
12.410375,0.25902766,0.026054211,-0.032558393
12.415375,0.29714736,0.065457456,-0.046625856
12.421375,0.32919452,0.14321382,-0.045523267
12.425375,0.31498432,0.20295466,-0.047128689
12.430375,0.33570442,0.15902278,-0.046437267
12.435375,0.32842982,0.12148456,-0.049675666
12.440375,0.33458033,0.10848555,-0.063469514
12.446375,0.34699142,0.13042364,-0.083468743
12.450375,0.35241213,0.16217586,-0.10148681
12.455375,0.36278778,0.24510984,-0.10630694
12.461375,0.36848313,0.33104354,-0.11918791
12.465375,0.41459605,0.4909122,-0.10624462
12.470375,0.40215936,0.56748682,-0.087811269
12.475375,0.3992078,0.5678699,-0.079021469
12.480375,0.42524841,0.54280853,-0.044865679
12.485375,0.45223609,0.46072221,-0.027814111
12.490375,0.46759841,0.35461023,-0.016940055
12.495375,0.47686735,0.26085445,0.0030731151
12.500375,0.48478404,0.14134741,0.010461504
12.505375,0.46330395,0.14310408,-0.0039223144
12.510375,0.45291945,0.10973401,-0.01350893
12.515375,0.43678752,0.10799285,-0.009584927
12.520375,0.4144443,0.1036699,0.00057974923
12.525375,0.38652948,0.042822525,-0.0055862381
12.530375,0.35911047,0.09303128,0.027999237
12.535375,0.32280043,0.11953361,0.057296541
12.540375,0.30802459,0.10241137,0.053729352
12.545375,0.26965466,0.083405033,0.029198064
12.550375,0.23802358,0.13996702,0.015653752
12.555375,0.2108908,0.24687161,0.033631109
12.560375,0.18554893,0.25504598,0.029816704
12.565375,0.164343,0.18911888,0.015263511
12.570375,0.13071086,0.12017541,-0.011252865
12.575375,0.1219442,0.11571031,-0.0025541387
12.581375,0.08582405,0.059431903,0.0043056319
12.585375,0.064037435,-0.052129537,0.0054969825
12.590375,0.050997417,-0.025350487,0.022609862
12.596375,0.036134526,-0.015661545,0.037607864
12.600375,0.024297597,-0.0051575019,0.024185527
12.605375,-0.0018365198,-0.013213246,0.014529668
12.610375,0.0032993476,-0.04318684,0.024120692
12.615375,0.0036889464,0.018101746,0.016372615
12.620375,-0.015193427,0.11234,0.022160742
12.625375,0.0031947517,0.22425745,0.012999567
12.630375,0.015758513,0.28214929,0.047282726
12.635375,0.012464748,0.36383656,0.058325939
12.640375,0.029077932,0.41058874,0.08415024
12.645375,0.014957115,0.39775583,0.1003961
12.650375,0.010827309,0.38323104,0.10505014
12.655375,-0.0087896101,0.37577426,0.1054561
12.661375,-0.021196134,0.35716596,0.08614596
12.665375,-0.048279759,0.32003257,0.085000031
12.670375,-0.051457349,0.35429114,0.093472697
12.675375,-0.10895462,0.10558904,0.10306489
12.680375,-0.16855203,-0.10802632,0.08873082
12.685375,-0.20848086,-0.35239226,0.081049316
