X a:y(Car body) - Acceleration of point (6 0 1) of body Car body relative to Base0  SC Base0  projection Y, a:z(Car body) - Acceleration of point (6 0 1) of body Car body relative to Base0  SC Base0  projection Z,
3.0211251,0,0.039089721
3.025125,0,0.053980295
3.0301249,0,0.023005461
3.035125,0,0.021368586
3.0401249,0,0.0064373566
3.0461249,0,0.016429627
3.0501249,0,0.0068299682
3.0561249,0,0.082525246
3.0601251,0,0.0073122019
3.065125,0,-0.0078616915
3.071125,0,-0.048909329
3.075125,0,0.015346779
3.081125,0,0.048032835
3.085125,0,-0.022835892
3.0901251,0,-0.035791352
3.0961249,0,-0.0603191
3.1001251,0,-0.013490085
3.1061251,0,-0.080046847
3.1101251,0,-0.025737429
3.1151249,0,-0.018732255
3.120625,0,-0.05655086
3.1256249,0,0.026569858
3.130625,0,0.0076021622
3.1366251,0,-0.0059280731
3.140625,0,-0.012710676
3.146625,0,-0.057353832
3.150625,0,-0.010055855
3.1556251,0,0.015107837
3.1616249,0,0.040661491
3.1656251,0,-0.0019074586
3.170625,0,0.059742194
3.1756251,0,0.012911167
3.180625,0,0.023303809
3.186625,0,-0.031524867
3.190625,0,0.058323234
3.196625,0,0.0020524315
3.2006249,0,0.0080495141
3.2056251,0,0.014215254
3.2116251,0,0.0060128109
3.215625,0,0.0094108442
3.2216251,0,-0.007927794
3.225625,0,-0.077430628
3.230125,0,0.011790222
3.2351251,0,-0.020510444
3.2401249,0,0.011418861
3.246125,0,-0.0099303219
3.2501249,0,0.011791438
3.256125,0,-0.0060206102
3.2601249,0,-0.016096262
3.265125,0,-0.012363335
3.2701249,0,-0.010582062
3.275125,0,-0.00083664106
3.2811251,0,0.010819026
3.285125,0,-0.013211648
3.2901249,0,0.0023731648
3.295125,0,-0.0015156703
3.3001249,0,-0.00089249696
3.3061249,0,-0.044614531
3.3101251,0,0.028948197
3.315125,0,0.035808392
3.3201251,0,-0.0089567471
3.325125,0,0.0063493
3.331125,0,0.019911369
3.335125,0,0.037810892
3.3401251,0,0.048791651
3.345125,0,0.011859624
3.3501251,0,0.0088964524
3.3561251,0,0.0089497659
3.3601251,0,0.03504502
3.3661251,0,-0.12020116
3.3701251,0,0.019348877
3.3756249,0,0.012180614
