X a:y(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Y, a:z(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Z,
2.946125,0,-0.0060398192
2.950125,0,0.020206135
2.9551251,0,0.0024640809
2.960125,0,-0.0010829599
2.9651251,0,0.0019486544
2.9711249,0,0.0016350228
2.9751251,0,-0.0060031344
2.980125,0,0.036291324
2.9851251,0,0.0028885982
2.9901249,0,0.0068221381
2.996125,0,0.0059494702
3.0001249,0,0.00044242549
3.005125,0,0.01742951
3.0101249,0,0.0041023856
3.015125,0,0.012412513
3.0211251,0,0.013035923
3.025125,0,0.011268652
3.0301249,0,0.0030140874
3.035125,0,0.00714783
3.0401249,0,0.0017245972
3.0461249,0,0.0044497573
3.0501249,0,-0.0074530076
3.0561249,0,0.019029357
3.0601251,0,-0.0038528775
3.065125,0,-0.0081034889
3.071125,0,-0.019206857
3.075125,0,-0.0050365399
3.081125,0,0.0611616
3.085125,0,-0.016072685
3.0901251,0,-0.008147995
3.0961249,0,-0.024224814
3.1001251,0,-0.0026566486
3.1061251,0,-0.020239672
3.1101251,0,-0.0042228037
3.1151249,0,-0.00053856755
3.120625,0,-0.037876192
3.1256249,0,-0.0037679835
3.130625,0,0.012240383
3.1366251,0,0.018298896
3.140625,0,-0.0039955555
3.146625,0,0.053761821
3.150625,0,0.010969897
3.1556251,0,0.0040350403
3.1616249,0,-0.0049010129
3.1656251,0,0.019452935
3.170625,0,0.048893992
3.1756251,0,-0.041977596
3.180625,0,-0.016318161
3.186625,0,0.015555813
3.190625,0,-0.017229974
3.196625,0,-0.041933712
3.2006249,0,-0.0077917129
3.2056251,0,-0.0046509635
3.2116251,0,0.0033052869
3.215625,0,-0.00917878
3.2216251,0,-0.029440502
3.225625,0,-0.031424381
3.230125,0,-0.00099220523
3.2351251,0,0.019573661
3.2401249,0,-0.0040638251
3.246125,0,-0.0041234135
3.2501249,0,0.0079764007
3.256125,0,0.0033533168
3.2601249,0,0.0066773486
3.265125,0,0.003130333
3.2701249,0,0.0059164115
3.275125,0,0.0064327423
3.2811251,0,0.0024087119
3.285125,0,-0.027204348
3.2901249,0,-0.033958625
3.295125,0,-0.0045368946
3.3001249,0,-0.008018204
3.3061249,0,0.0023005519
3.3101251,0,-0.014500523
3.315125,0,-0.028265359
3.3201251,0,0.00011387643
3.325125,0,-0.015635695
3.331125,0,-0.01676809
3.335125,0,-0.029805977
3.3401251,0,-0.00066935841
3.345125,0,-0.0017810654
3.3501251,0,0.002223342
3.3561251,0,0.0017609025
3.3601251,0,0.011672152
3.3661251,0,-0.033875838
