X a:y(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Y, a:z(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Z,
4.4651251,0,0.011180556
4.4701252,0,0.012760746
4.475625,0,0.02113173
4.4806252,0,0.0041643446
4.4866252,0,-0.0028392107
4.4906249,0,0.0070499438
4.4966249,0,0.0099702999
4.5006251,0,-0.00058996573
4.5056248,0,-0.003291243
4.5106249,0,-0.0040998585
4.515625,0,-0.0049435315
4.521625,0,-0.012918449
4.5256252,0,-0.0081744101
4.5306249,0,-0.0095060496
4.535625,0,-0.0069513735
4.5406251,0,-0.0059426823
4.5466251,0,-0.020150634
4.5506248,0,0.0023241607
4.5551252,0,-0.00062187942
4.5601249,0,-0.0019722844
4.565125,0,0.010694258
4.5701251,0,-0.0025462678
4.5751252,0,0.0072493847
4.5811248,0,0.014566139
4.585125,0,0.01780327
4.5901251,0,0.013204692
4.5951252,0,0.0065574674
4.6001248,0,0.0061636288
4.6061249,0,0.0050081923
4.6101251,0,0.0010209767
4.6161251,0,0.0026183361
4.6201248,0,-0.00066705683
4.6256251,0,0.0025100724
4.6306248,0,-0.00077964034
4.6366248,0,0.0016348454
4.640625,0,-0.0023967344
4.646625,0,-0.0038149811
4.6506252,0,-0.0054669036
4.6556249,0,-0.0062950407
4.660625,0,-0.0039914711
4.6656251,0,-0.0045134844
4.6716251,0,0.0016713231
4.6756248,0,0.038112137
