X a:y(Car body) - Acceleration of point (6 0 1) of body Car body relative to Base0  SC Base0  projection Y, a:z(Car body) - Acceleration of point (6 0 1) of body Car body relative to Base0  SC Base0  projection Z,
12.885125,-0.32101396,-0.22294807
12.890125,-0.29166904,-0.17789064
12.896125,-0.23684137,-0.19958581
12.900125,-0.15956037,-0.15804167
12.906125,-0.1709356,-0.10610059
12.910125,-0.029454088,0.012769871
12.915125,0.0030271898,0.10713212
12.920125,0.017797934,0.2707828
12.925125,0.069362335,0.45309764
12.930125,0.028133674,0.61370867
12.936125,0.036459792,0.61732757
12.940125,0.004414808,0.56153011
12.945125,-0.065177239,0.45496958
12.951125,-0.12144102,0.36218035
12.955125,-0.1585384,0.27846742
12.961125,-0.14731203,0.19347484
12.965125,-0.10202879,-0.024710163
12.970125,-0.07975921,-0.1480442
12.975125,-0.051510602,-0.14290239
12.980125,-0.049261753,-0.0058513442
12.986125,-0.029624732,0.10121426
12.990125,-0.025121851,0.21427359
12.995125,-0.077787809,0.43410179
13.001125,-0.066581681,0.63446248
13.005125,-0.061504658,0.69067997
13.011125,0.0025227447,0.76738852
13.015125,0.0071939402,0.62169224
13.020125,0.10587412,0.43685505
13.025125,0.24606676,0.20145583
13.030125,0.35081485,0.030278392
13.035125,0.44342238,-0.11131211
13.040125,0.45329824,-0.066643998
13.045125,0.47498643,-0.034705095
13.050125,0.49381855,-0.027713299
13.056125,0.48407781,-0.032136008
13.060125,0.47535327,-0.035270583
13.066125,0.45925835,-0.041462302
13.070125,0.4693231,-0.042295083
13.075125,0.37873754,-0.13357772
13.080125,0.30451474,-0.20428018
13.085125,0.29180497,-0.23175362
13.091125,0.29713014,-0.20760137
13.095125,0.31162247,-0.14447467
13.100125,0.27593547,-0.057775263
13.105125,0.29503661,0.17564256
13.110125,0.3171263,0.44049168
13.116125,0.26169869,0.76510137
13.120125,0.16668588,0.91055226
13.125125,0.07750643,1.0730423
13.130125,0.093923554,1.0660887
13.135125,0.10420473,1.0568399
13.140125,0.075852044,1.0494695
13.146125,0.059152327,1.0034958
13.150125,0.054648537,0.99368274
13.156125,0.083272852,1.071413
13.160125,0.016367286,0.78412795
13.165125,0.098136954,0.86184317
13.171125,0.16079536,0.76919973
13.175125,0.17434628,0.69462758
13.181125,0.33993676,0.60830009
13.185125,0.29563043,0.5426771
13.190125,0.3337217,0.40993911
13.196125,0.35983568,0.1777259
13.200125,0.3927432,-0.0050510899
13.205125,0.42241162,-0.28902346
13.210125,0.29741761,-0.55764747
13.215125,0.2012822,-0.84871066
13.221125,0.054079417,-1.0098017
13.225125,-0.0022354038,-1.0636978
13.231125,0.040040642,-1.0455295
13.235125,0.0096689556,-0.98951298
13.240125,-0.042829797,-1.0096108
13.245125,-0.036566842,-1.0613118
13.250125,-0.039740782,-1.0895131
13.255125,-0.0099277766,-1.1056329
13.261125,0.012793328,-1.1236074
13.265125,0.026684504,-1.1206787
13.271125,0.0077741044,-1.13802
13.275125,-0.053711858,-1.1415741
13.280125,-0.086552292,-1.1502317
13.285125,0.0074112527,-1.1100641
13.290125,0.087106518,-0.85211957
13.296125,0.01106495,-0.59729737
13.300125,0.032791205,-0.31673151
13.305125,0.094845735,0.05968973
13.311125,0.035084493,0.43197498
13.315125,-0.0024982248,0.65546644
13.320125,-0.074404754,0.8199721
13.325125,-0.11414508,0.91635275
13.330125,-0.12543648,0.89970165
13.335125,-0.16985148,0.9198122
13.340125,-0.23038314,0.90949041
13.345125,-0.29633641,0.85646689
13.351125,-0.38609299,0.76661694
13.355125,-0.42690817,0.66167945
13.360125,-0.49378088,0.51094365
13.366125,-0.59532845,0.29509574
13.370125,-0.66859698,0.14283003
13.376125,-0.7646001,-0.08234676
13.380125,-0.72811413,-0.016547419
13.385125,-0.72247958,-0.010101036
13.391125,-0.69446933,-0.0020284127
13.395125,-0.66972643,-0.0010201203
13.401125,-0.58199835,-0.12049758
13.405125,-0.49229437,-0.28396389
13.411125,-0.3701832,-0.45756114
13.415125,-0.3316308,-0.7819075
13.420125,-0.22151254,-0.84635335
13.426125,-0.18462242,-0.95997339
13.430125,-0.14265011,-0.98920548
13.435125,-0.11599173,-0.96365476
13.440125,-0.092973962,-1.0219646
13.445125,-0.058318783,-1.0114632
13.451125,-0.019212756,-1.0488449
13.455125,-0.0046554655,-1.0214539
13.460125,0.042635009,-0.85886717
13.466125,0.062929161,-0.57043326
13.470125,0.061708216,-0.30014163
13.476125,0.026200518,0.095387436
13.480125,0.037588801,0.28494743
13.486125,-0.010989223,0.57899767
13.490125,-0.042121995,0.70641118
13.495125,0.088206023,0.85342199
13.500125,0.11627769,0.67510647
13.506125,0.26090452,0.40634641
13.510125,0.35613337,0.16053747
13.516125,0.41157717,0.025837651
13.520125,0.37069133,0.069625169
13.525125,0.52175099,0.10016256
13.531125,0.5255174,0.098001108
13.535125,0.45521513,0.19762753
13.540125,0.37167361,0.38176644
13.545125,0.30565372,0.53515023
13.550125,0.2658194,0.63896048
13.556125,0.22313584,0.73655325
13.560125,0.17613995,0.79853368
13.565125,0.31669354,0.74594724
13.570125,0.040590744,0.85872078
13.575125,-0.046281163,0.84033239
13.581125,-0.13367502,0.8346228
13.585125,-0.21005188,0.84634411
13.591125,-0.27497163,0.7150659
13.595125,-0.068854138,0.50191653
13.600125,-0.30765274,0.45865601
13.605125,-0.27716181,0.26690319
13.610125,-0.34130985,0.12581038
13.616125,-0.31008956,-0.17155337
13.620125,-0.34699824,-0.53087229
13.625125,-0.25313634,-0.58353698
13.631125,-0.2417912,-0.63581574
13.635125,-0.20920557,-0.74956393
13.641125,-0.13714069,-0.90650392
13.645125,-0.092741095,-1.0271785
13.650125,-0.00049830566,-1.160589
13.655125,0.010175934,-1.1713105
13.660125,0.061478525,-1.0825033
13.666125,0.15063275,-0.96671963
13.670125,0.24091764,-0.88036352
13.675125,0.24804765,-0.77858025
13.680125,0.33691216,-0.6371848
13.685125,0.42062545,-0.55534273
13.691125,0.49231228,-0.36102793
13.695125,0.53669095,-0.28642911
13.700125,0.52889574,-0.15320013
13.706125,0.47856373,0.058154337
13.710125,0.44538015,0.25838682
13.716125,0.36661962,0.52127886
13.720125,0.26163533,0.56594574
13.725125,0.14427797,0.72139472
13.731125,0.029940289,0.92882836
13.735125,-0.035952505,1.0429355
13.740125,-0.049183328,1.0728559
13.745125,-0.056759007,1.0787195
13.750125,-0.062815785,1.0766298
13.756125,-0.069907233,1.0878088
13.760125,-0.079088569,1.115008
13.766125,-0.092433944,1.1275871
13.770125,-0.11303455,1.1323659
13.775125,-0.17025447,1.0898161
13.780125,-0.19236831,1.0460285
13.785125,-0.19412209,0.99176896
13.791125,-0.11923809,0.84973812
13.795125,-0.12931225,0.5448218
13.800125,-0.095058948,0.22455849
13.806125,-0.093876213,-0.14307953
13.810125,-0.10871866,-0.34909907
13.815125,-0.10760985,-0.54599845
13.821125,-0.083494447,-0.73434949
13.825125,-0.13568701,-0.64570075
13.830125,-0.052694682,-0.55435306
13.836125,0.021279648,-0.45953462
13.840125,0.048670538,-0.4302099
13.845125,0.052591432,-0.44658202
13.851125,0.018337699,-0.5204035
13.855125,-0.0031399266,-0.60461265
13.861125,-0.11525167,-0.52422059
13.865125,-0.16161594,-0.41902432
13.870125,-0.35770124,-0.16047665
13.875125,-0.34433413,0.1603006
13.880125,-0.34369582,0.36481524
13.886125,-0.30945343,0.44883686
13.890125,-0.27824286,0.46620569
13.896125,-0.24952236,0.51344049
13.900125,-0.14260979,0.088924013
13.905125,-0.067162655,-0.096028224
13.911125,0.0080716023,-0.43543166
13.915125,0.047924876,-0.46658686
13.920125,0.058683839,-0.78655237
13.925125,0.14167045,-0.86399168
13.930125,0.12993512,-0.93953663
13.935125,0.12308837,-0.93443203
13.940125,0.12633215,-0.97686702
13.946125,0.11012316,-1.0564519
13.950125,0.13507915,-0.96517766
13.955125,0.12885147,-0.96914548
13.961125,0.10101786,-0.94155097
13.965125,0.075859986,-0.78376329
13.971125,0.023659056,-0.32009202
13.975125,-0.02225749,0.016046295
13.980125,-0.063806035,0.49284908
13.985125,-0.090247601,0.78213257
13.990125,-0.082064874,0.77039981
13.996125,-0.053080685,0.63281697
14.000125,0.0096682673,0.3586849
14.005125,0.061221126,0.039153188
14.010125,0.042578161,-0.34885836
14.015125,0.087370537,-0.45331568
14.021125,0.034528609,-0.60557586
14.025125,-0.012701513,-0.64447606
14.030125,-0.061666362,-0.45080706
14.035125,-0.10713936,-0.33783546
14.040125,-0.12749918,-0.26415509
14.045125,-0.14436793,-0.16235968
14.050125,-0.16682333,-0.080363929
14.055125,-0.13982958,-0.01221258
14.061125,-0.087505423,0.096170872
14.065125,-0.047842279,0.181678
14.071125,-0.0015946509,0.33411753
14.075125,0.021230923,0.47130683
14.080125,0.087784767,0.67906374
14.085125,-0.013909595,0.61922109
14.090125,0.034975387,0.5797537
14.095125,-0.018971439,0.47336742
14.100125,-0.06690222,0.36509579
14.105125,-0.11027056,0.2993083
14.111125,-0.14959309,0.24283652
14.115125,-0.1586837,0.25251591
14.120125,-0.18275425,0.20748039
14.125125,-0.15453309,0.41842532
14.130125,-0.10979059,0.29945064
14.136125,-0.078873582,0.21760677
14.140125,-0.072557099,0.12715836
14.145125,-0.043773212,0.13088387
14.150125,-0.06216684,0.15972675
14.155125,-0.096227482,0.27826315
14.161125,-0.13637343,0.48509046
14.165125,-0.14345542,0.58601397
14.170125,-0.13693748,0.66192448
14.175125,-0.088427939,0.76081169
14.180125,-0.043150999,0.65807956
14.186125,0.04729753,0.55219483
14.190125,0.08312694,0.35075313
14.195125,0.16301659,0.16616377
14.200125,0.10205685,0.022930859
14.205125,0.14875893,-0.090918437
14.211125,0.10280774,-0.17308533
14.215125,0.054480799,-0.19474876
14.221125,0.040704139,-0.24950215
14.225125,0.048569407,-0.25689614
14.230125,0.035134889,-0.31193477
14.236125,0.012251568,-0.33185008
14.240125,0.00065917533,-0.38446411
14.245125,-0.0077407709,-0.35980216
14.250125,-0.043308984,-0.2821888
14.255125,-0.0803928,-0.11366765
14.261125,-0.12476005,0.27393037
14.265125,-0.12306686,0.58641809
14.270125,-0.12324321,0.89211816
14.275125,-0.03345754,0.96470892
14.280125,0.034706116,1.1006209
14.285125,0.082044065,1.2179074
14.290125,0.047513802,1.0782304
14.295125,0.060602106,1.0539097
14.301125,0.078204215,1.0344473
14.305125,0.12094169,0.95542186
14.311125,0.1435383,0.79967707
14.315125,0.23827425,0.78422832
14.320125,0.31706625,0.65460765
14.326125,0.39929762,0.49493909
14.330125,0.4223024,0.3725273
14.336125,0.40917882,0.049400952
14.340125,0.38298988,-0.24524969
14.345125,0.16697994,-0.57069671
14.351125,0.15346871,-0.8298226
14.355125,0.068791158,-0.96858078
14.360125,0.11828402,-0.95803261
14.365125,0.12530449,-0.98665929
14.370125,0.10047489,-0.98417693
14.376125,0.080137886,-1.0038726
14.380125,0.07103873,-1.0363556
14.385125,0.063186564,-1.0601379
14.390125,0.066065356,-1.077493
14.395125,0.049033623,-1.1558701
14.401125,0.084563769,-1.1398801
14.405125,0.095894769,-1.1364772
14.410125,0.11415732,-1.1319987
14.416125,0.13789842,-1.1577532
14.420125,0.11782131,-1.1455148
14.425125,0.069135338,-1.0181254
14.431125,0.0058007739,-0.77894074
14.435125,-0.034698576,-0.58382845
14.441125,-0.10072537,-0.38839573
14.445125,-0.078018427,-0.32137978
14.450125,-0.073317125,-0.32515574
14.455125,-0.0048688226,-0.40623015
14.460125,0.095021941,-0.46362895
14.466125,0.2060443,-0.42708969
14.470125,0.20475414,-0.29487687
14.475125,0.28150201,-0.10726364
14.480125,0.34155628,0.27224395
14.485125,0.30900678,0.69869959
14.490125,0.21203128,0.74702245
14.495125,0.1882266,0.79817557
14.500125,0.17179681,0.82513171
14.506125,0.18562704,0.80902565
14.510125,0.20931984,0.78753358
14.516125,0.23697989,0.72621655
14.520125,0.2716414,0.68918085
14.525625,0.2893275,0.59190077
14.530625,0.2105861,0.39187667
14.536625,0.1454248,-0.0060047503
14.540625,0.069005102,-0.25062561
14.546625,0.013005271,-0.63573748
14.550625,0.0016509786,-0.7925902
14.555625,-0.0084508257,-0.89425784
14.561625,-0.060816232,-0.82906526
14.565625,-0.081151851,-0.72597682
14.571625,-0.10534493,-0.5975374
14.575625,-0.043423168,-0.37272078
14.580125,-0.081500255,-0.32576731
14.585125,-0.026959328,-0.059924114
14.590125,0.020730108,0.085967891
14.595125,0.15285195,0.20384406
14.600125,0.23659638,0.24312283
14.606125,0.33806562,0.36443517
14.610125,0.3220768,0.39120626
14.616125,0.31523538,0.38725099
14.620125,0.25601324,0.42763394
14.625125,0.1755275,0.5226984
14.631125,0.073831946,0.71392852
14.635125,-0.02806819,0.63586122
14.640125,-0.081222832,0.57510626
14.645125,-0.11003671,0.39295244
14.650125,-0.056010194,0.20656115
14.655125,0.019109536,0.044740774
14.661125,0.074623615,-0.040605649
14.665125,0.10366044,-0.056072261
14.670125,0.10843691,-0.065436743
14.676125,0.10635141,-0.081046566
14.680125,0.10717027,-0.14254414
14.686125,0.10878246,-0.32930124
14.690125,0.10952859,-0.4461602
14.695125,0.050832368,-0.51699156
14.700125,0.03964084,-0.76041567
14.705125,0.017655939,-0.76081282
14.711125,-0.036130257,-0.81038308
14.715125,-0.04901509,-0.81120038
14.720125,-0.11684061,-0.8023597
14.725125,-0.12709731,-0.86514032
14.730125,-0.16745502,-0.76842815
14.736125,-0.18385769,-0.60633129
14.740125,-0.1901118,-0.479433
14.746125,-0.21115015,-0.25750029
14.750125,-0.18710199,0.041304208
14.755125,-0.18547617,0.39554748
14.760125,-0.14548174,0.70364285
14.765125,-0.1093815,0.8422479
14.770125,-0.12902781,0.93121314
14.776125,-0.15849437,1.0030339
14.780125,-0.17639177,1.025202
14.786125,-0.21597274,1.0123962
14.790125,-0.24168158,0.91662943
14.795125,-0.28485098,0.90652895
14.801125,-0.32625797,0.77361923
14.805125,-0.34482503,0.73340809
14.811125,-0.39920238,0.64992851
14.815125,-0.57961124,0.67636466
14.820125,-0.46183446,0.66041559
14.825125,-0.35957849,0.69127536
14.830125,-0.35467803,0.70356506
14.836125,-0.35200712,0.62779957
14.840125,-0.32122999,0.48280716
14.845125,-0.25098541,0.41182834
14.851125,-0.23567952,0.42707372
14.855125,-0.29145357,0.33744159
14.861125,-0.35302693,0.25659329
14.865125,-0.36157936,0.20385976
14.870125,-0.42144296,0.070192955
14.875125,-0.4265492,-0.1756393
14.880125,-0.41376799,-0.22777632
14.886125,-0.30155724,-0.32267955
14.890125,-0.3511714,-0.40655512
14.895125,-0.29318196,-0.55837005
14.900125,-0.23948765,-0.68899649
14.905125,-0.22727619,-0.8284477
14.911125,-0.158489,-0.99934047
14.915125,-0.13688958,-1.0345991
14.920125,0.067618854,-1.0197275
14.925125,0.0014135087,-0.71471304
14.930125,0.078515634,-0.54977584
14.936125,0.17997794,-0.4289892
14.940125,0.25502038,-0.37619391
14.946125,0.34042352,-0.36994243
14.950125,0.30480376,-0.24248022
14.955125,0.33646968,-0.17056398
14.961125,0.33090264,0.047660798
14.965125,0.20910102,0.15927474
14.970125,0.11764292,0.27566385
14.975125,0.076132983,0.5602085
14.980125,-0.033563539,0.73571891
14.986125,-0.11594636,0.89606571
14.990125,-0.16267931,0.98863089
14.996125,-0.18723381,1.0895027
15.000125,-0.20559689,1.1276665
15.005125,-0.16752808,1.1367991
15.010625,-0.1907935,1.1999737
15.015625,-0.20832351,1.1376367
15.020625,-0.2044265,1.1986585
15.026625,-0.20653826,1.1621733
15.030625,-0.19424774,1.1101186
15.036625,-0.087653935,0.96033597
15.040625,-0.17639339,0.71242952
15.045625,-0.012651291,0.44274536
15.051625,0.049509931,0.12677914
15.055625,0.13784444,-0.08283449
15.061625,0.21249111,-0.29450235
15.065625,0.11824765,-0.44645289
15.070625,0.16627915,-0.61695623
15.076625,0.08501634,-0.74708062
15.080625,0.034083657,-0.78609329
15.085625,-0.046777505,-0.78009003
15.091625,-0.092883766,-0.77594692
15.095625,-0.098069899,-0.78363371
15.101625,-0.089617938,-0.73676741
15.105625,-0.080872685,-0.68656009
15.111625,-0.064178534,-0.64028406
15.115625,-0.043526277,-0.54987913
15.120125,-0.051034667,-0.47280124
15.125125,-0.080307886,-0.39654532
15.130125,-0.12727036,-0.37473074
15.136125,-0.18989155,-0.33402172
15.140125,-0.23377343,-0.29308206
15.146125,-0.28388077,-0.22030288
15.150125,-0.34664351,-0.0056498246
15.155125,-0.34135526,0.070189774
15.161125,-0.3347773,0.24855784
15.165125,-0.32457012,0.25445083
15.171125,-0.29372597,0.27696863
15.175125,-0.1486512,0.26991567
15.180125,-0.23783462,0.3193287
15.185125,-0.16741621,0.37682426
15.190125,-0.11313058,0.39211524
15.196125,-0.047013544,0.39208871
15.200125,0.022832002,0.33044109
15.205125,0.03831597,0.26019868
15.211125,0.076669216,0.19856983
15.215125,0.09668792,0.13590807
15.221125,0.10913876,0.071645387
15.225125,0.11111609,0.036413331
15.230125,0.051410969,-0.014829807
15.235125,0.045587316,-0.11729196
15.240125,-0.017500084,-0.22651365
15.245125,-0.069636561,-0.29284257
15.251125,-0.11043757,-0.2823081
15.255125,-0.15581317,-0.2495832
15.261125,-0.21383081,-0.19988327
15.265125,-0.16646482,-0.17885046
15.270125,-0.20718168,-0.20481339
15.276125,-0.12152869,-0.2945219
15.280125,-0.077083007,-0.46748647
15.286125,0.0030424087,-0.67413157
15.290125,0.0014460487,-0.75655639
15.295125,0.15277433,-1.040845
15.300125,0.1966289,-1.0567262
15.305125,0.19123848,-1.0170277
15.311125,0.26702109,-1.0243767
15.315125,0.31241351,-1.0609508
15.320125,0.31237507,-1.0920814
15.325125,0.22707109,-1.1299374
15.330125,0.20758978,-1.1105549
15.335125,0.22847781,-1.1303977
15.340125,0.19794077,-1.1525071
15.346125,0.1734747,-1.1032047
15.350125,0.11825045,-1.0383376
15.356125,0.066585645,-0.91374713
15.360125,0.072347693,-0.73874551
15.365125,0.059704144,-0.22759654
15.370125,0.090050191,0.22399628
15.375125,0.11306497,0.67538726
15.380125,0.10923532,0.99332809
15.385125,0.13660587,1.045235
15.390125,0.15749234,1.051829
15.396125,0.15089422,1.0916822
15.400125,0.17064527,1.0856146
15.405125,0.13038163,1.0178915
15.410125,0.033184651,0.83533096
15.415125,-0.055680178,0.67001015
15.421125,-0.14670667,0.50082982
15.425125,-0.17930166,0.43301654
15.431125,-0.18655664,0.34652025
15.435125,-0.20898907,0.33698472
15.440125,-0.17435563,0.35878545
15.446125,-0.10145622,0.39464256
15.450125,-0.071658738,0.45899898
15.456125,0.11401179,0.40326071
15.460125,-0.11288165,0.59000057
15.465125,0.087032676,0.39830625
15.471125,0.15371698,0.33981064
15.475125,0.13710468,0.30469325
15.481125,0.1968172,0.23765321
15.485125,0.1605937,0.31934497
15.490125,0.3260285,0.15206069
15.496125,0.42700645,0.094329014
15.500125,0.53843099,-0.024291756
15.506125,0.61622483,-0.20011392
15.510125,0.47104788,-0.46325085
15.515125,0.52614576,-0.36986241
15.521125,0.49551767,-0.30740768
15.525125,0.48868021,-0.3290956
15.531125,0.50212914,-0.30436748
15.535125,0.60461372,-0.48564011
15.540125,0.56769902,-0.098684005
15.545125,0.58142436,0.039660025
15.550125,0.62199789,0.29808477
15.555125,0.61147118,0.11059506
15.560125,0.60449237,0.097087502
15.565125,0.61472189,0.083784886
15.571125,0.6108802,0.090523422
15.575125,0.59259981,0.069903083
15.580125,0.62510234,0.084498204
15.585125,0.58961362,0.036230665
15.590125,0.61412835,0.060778882
15.596125,0.6305843,0.1159893
15.600125,0.61948955,0.16733813
15.606125,0.53660309,0.23121117
15.610125,0.61647874,0.12122311
15.615125,0.59339464,0.072555602
15.621125,0.51546407,-0.056932539
15.625125,0.53518254,0.054134976
15.631125,0.57903033,-0.0106455
15.635125,0.41094819,-0.07723172
15.640125,0.32263947,0.0086293509
15.646125,0.21125047,0.081244685
15.650125,0.096927732,0.12916259
15.656125,0.23637746,-0.0074946592
15.660125,-0.047315065,0.030222274
15.665125,-0.23066854,-0.02570042
15.671125,-0.41535494,-0.11401258
15.675125,-0.36047769,-0.040344536
15.681125,-0.35669237,-0.16238676
15.685125,-0.55979896,0.094529197
15.690125,-0.42868227,-0.11990963
15.695125,-0.45488265,-0.077939428
15.700125,-0.40172219,-0.11877758
15.706125,-0.4755618,-0.10736253
15.710125,-0.3746399,-0.075773731
15.715125,-0.39422897,-0.10048773
15.721125,-0.29607245,-0.060903031
15.725125,-0.2169704,0.017962141
15.731125,-0.063836612,0.22391336
15.735125,0.027657203,0.33923432
15.740125,0.10855423,0.49601263
15.745125,0.16286674,0.71407074
15.750125,0.2009909,0.78595263
15.756125,0.21406789,0.66174805
15.760125,0.19164021,0.52564329
15.765125,0.18478252,0.28166661
15.770125,0.17118901,0.14720549
15.775125,0.13390872,0.10681804
15.780125,0.1149104,0.15826188
15.785125,0.110843,0.23357333
15.791125,0.097356133,0.36690497
15.795125,0.10317327,0.37188405
15.801125,0.072433114,0.2888886
15.805125,0.059634846,0.13536489
15.810125,-0.035618905,-0.016169617
15.815125,-0.11557388,-0.29578623
15.820625,-0.17418453,-0.40881285
15.825625,-0.26014107,-0.55798197
15.831625,-0.34816393,-0.58718169
15.835625,-0.42650676,-0.55649823
15.841625,-0.4215222,-0.38816357
15.845625,-0.44310075,-0.3964844
15.850625,-0.50144506,-0.21184739
15.856625,-0.50550389,-0.24069476
15.860625,-0.48854673,-0.21766502
15.866625,-0.47297645,-0.25085461
15.870625,-0.50920838,-0.25565958
15.875625,-0.44759807,-0.28218123
15.880625,-0.41756934,-0.28261605
15.885625,-0.33631292,-0.21083325
15.891625,-0.21625903,-0.026119819
15.895625,-0.12813438,0.16399693
15.900625,-0.027340548,0.48211709
15.905625,0.030010739,0.81979156
15.910625,0.03326413,0.87694895
15.916625,-0.02509784,0.96056789
15.920625,-0.049946558,1.0099068
15.925625,-0.041307569,0.98922592
15.930625,-0.046612512,1.1154131
15.935625,-0.080131464,1.0339594
15.940625,-0.076945901,0.83552945
15.946625,0.051344026,0.38780779
15.950625,0.14808121,0.073043175
15.956625,0.31071788,-0.38116264
15.960625,0.32841682,-0.34669408
15.965625,0.39413017,-0.31522152
15.971625,0.40710452,-0.3756344
15.975625,0.37669095,-0.48587379
15.981625,0.26430219,-0.71668667
15.985625,0.22862279,-0.80454177
15.990625,0.12146012,-0.90185225
15.995625,0.068978541,-0.80781424
16.000626,0.049752899,-0.81182325
16.006624,0.05252606,-0.84109169
16.010626,0.048035372,-0.85199291
16.015625,0.03353624,-0.97984934
16.020624,0.036969904,-0.89624745
16.025625,-0.0074134991,-0.87227714
16.031626,-0.07580103,-0.81882745
16.035625,-0.11308279,-0.74669766
16.040625,-0.28633729,-0.65952414
16.045626,-0.28111812,-0.64140666
16.050625,-0.32736641,-0.59006268
16.056625,-0.42459896,-0.48121503
16.060625,-0.41119483,-0.39222825
16.065624,-0.40235436,-0.15321618
16.070625,-0.56356573,0.048422903
16.075624,-0.54188997,0.11626554
16.080626,-0.59100121,0.063964546
16.085625,-0.62707132,0.013205498
16.090626,-0.63802963,-0.00099954789
16.096624,-0.61089528,0.043516852
16.100624,-0.57478744,0.12222366
16.106625,-0.50245959,0.2603654
16.110624,-0.45985705,0.51766384
16.115625,-0.37195104,0.75911272
16.120625,-0.30379146,0.87913287
16.125626,-0.19923209,0.80693603
16.131624,-0.13581289,1.0058966
16.135626,-0.12187526,1.0698677
16.140625,0.020037683,0.95409429
16.145624,0.14101838,0.7429862
16.150625,0.17138858,0.62753654
16.156626,0.36028647,0.31964466
16.160625,0.31700826,0.23720467
16.165625,0.54261327,0.1516868
16.170626,0.37733871,-0.14385816
16.175625,0.31486249,-0.14097582
16.181625,0.27958855,-0.20857146
16.185625,0.2472315,-0.28161386
16.191626,0.20297566,-0.34311515
16.195625,0.15547177,-0.44452488
16.200624,0.08461348,-0.54133773
16.206625,-0.015094037,-0.54050738
16.210625,-0.068879977,-0.53598696
16.216625,-0.16971168,-0.57038641
16.220625,-0.23052777,-0.41295487
16.225624,-0.2908372,-0.25646085
16.231625,-0.34567401,0.04202364
16.235624,-0.38230073,0.13671687
16.240625,-0.28566217,0.48332626
16.245625,-0.310063,0.54283673
16.250626,-0.20377551,0.70679247
16.256624,-0.033081535,0.8150906
16.260626,0.016322564,0.72244632
16.265625,0.13080069,0.5191744
16.270624,0.249561,0.24133772
16.275625,0.37079281,0.050681289
16.280624,0.33381099,0.12833463
16.285625,0.3412883,0.11248539
16.291624,0.36975786,0.12589352
16.295626,0.38657916,0.13773516
16.301624,0.43666378,0.098959915
16.305626,0.40454683,0.062141873
16.310625,0.38647082,-0.0078676678
16.316626,0.44761795,0.069018602
16.320625,0.47757956,0.24252389
16.325624,0.4454875,0.20063275
16.330626,0.43838874,0.21105465
16.335625,0.42763883,0.26616734
16.341625,0.39546597,0.35636565
16.345625,0.36778367,0.43421739
16.351625,0.31195652,0.53147817
16.355625,0.31147811,0.56797051
16.360624,0.19862966,0.44194841
16.366625,0.1161515,0.23041214
16.370625,0.085998252,0.13122039
16.376625,0.039279576,-0.010592741
16.380625,-0.012753564,-0.1441953
16.385626,-0.0002446617,-0.24347167
16.391624,-0.040982857,-0.31478631
16.395624,-0.044879463,-0.38503802
16.401625,-0.055394486,-0.54914439
16.405624,-0.030383708,-0.57125068
16.410625,-0.038151495,-0.56304687
16.415625,-0.024193257,-0.81299877
16.420626,-0.047659189,-0.80691397
16.426624,-0.064671859,-0.89335066
16.430626,-0.078539245,-0.95529324
16.436625,-0.09577243,-1.0123358
16.440624,-0.12750708,-1.0089792
16.445625,-0.15664446,-0.97612262
16.451626,-0.18646899,-0.90610909
16.455626,-0.19028006,-0.73429137
16.460625,-0.23962344,-0.52643919
16.466625,-0.33245373,-0.36128825
16.470625,-0.41297761,-0.22326379
16.476625,-0.52265829,-0.12306456
16.480625,-0.5871011,-0.064043127
16.485624,-0.69692534,-0.064163536
16.491625,-0.69778949,-0.081998385
16.495625,-0.65569991,0.072131738
16.501625,-0.62973404,0.068533167
16.505625,-0.60146183,0.050688524
16.510626,-0.54051173,0.17351829
16.515625,-0.43286526,0.3082146
16.520624,-0.31828314,0.51420879
16.526625,-0.17739354,0.78307986
16.530624,-0.1425714,0.76499438
16.535625,0.047455661,0.88819593
16.540125,0.14486106,0.84345144
16.545124,0.21179844,0.90277016
16.550125,0.26400805,0.93406469
16.555124,0.2483435,0.85107034
16.560125,0.26916176,0.783535
16.565125,0.27539527,0.69352448
16.570126,0.2564553,0.61387098
16.575125,0.22348128,0.47722054
16.580126,0.15483209,0.40869448
16.585125,0.090968445,0.40440586
16.590124,-0.015820263,0.40365374
16.595125,-0.13030556,0.40301564
16.600124,-0.223974,0.38790256
16.606125,-0.28910065,0.33846554
16.610125,-0.31757146,0.31050482
16.616125,-0.3453072,0.24291226
16.620125,-0.31622297,0.34781969
16.625126,-0.29080179,0.33406019
16.630125,-0.27166983,0.209912
16.635124,-0.27709332,0.24668829
16.641125,-0.26949784,0.33408722
16.645124,-0.25951263,0.48773995
16.650126,-0.28595877,0.4823072
16.655125,-0.33173972,0.49255565
16.660126,-0.33543026,0.37324938
16.666124,-0.30501643,0.10813348
16.670124,-0.28265029,-0.13733174
16.675125,-0.24261087,-0.57162815
16.680124,-0.13535394,-0.80340308
16.685125,-0.079917811,-0.88002437
16.691126,-0.045557775,-0.84304655
16.695126,-0.052289501,-0.86407417
16.701124,-0.068287559,-0.87307471
16.705126,-0.046709057,-0.92089814
16.710125,-0.019334175,-0.95566303
16.715124,-0.016622277,-0.98006642
16.720125,-0.022058804,-0.9910208
16.726126,0.020147888,-0.94858849
16.730125,-0.026284708,-0.97868103
16.735125,0.0099044489,-0.90952975
16.741125,0.052300733,-0.67710841
