X a:y(Car body) - Acceleration of point (-6 0 1) of body Car body relative to Base0  SC Base0  projection Y, a:z(Car body) - Acceleration of point (-6 0 1) of body Car body relative to Base0  SC Base0  projection Z,
10.371625,0.65967643,-0.11316765
10.375625,0.65413374,-0.13058659
10.381625,0.64147681,-0.13807523
10.385625,0.63602173,-0.14047286
10.391625,0.61888957,-0.15342331
10.395625,0.60238123,-0.15240924
10.400625,0.57727182,-0.10289771
10.406625,0.59182364,0.00099158147
10.410625,0.54327065,-0.068903342
10.416625,0.52747256,-0.080790155
10.420625,0.68196452,-0.22012638
10.425625,0.59278953,-0.18033087
10.431625,0.59141016,-0.18492691
10.435625,0.55438101,-0.12648016
10.441625,0.52249867,-0.033643264
10.445625,0.59559822,0.099869959
10.450625,0.53453928,0.3157725
10.455625,0.41997543,0.34955701
10.460625,0.30037233,0.47040355
10.466625,0.23705077,0.67478615
10.470625,0.22269627,0.66084415
10.475625,0.02799077,0.82499725
10.480625,-0.072682127,0.80941105
10.485625,-0.079890274,0.70158345
10.490625,-0.23185213,0.4676502
10.495625,-0.20929977,0.36654538
10.500625,-0.30724692,0.29403487
10.506625,-0.28651822,0.20652254
10.510625,-0.31067714,0.1815571
10.515625,-0.32359967,0.11839929
10.520625,-0.33634022,0.030825131
10.525625,-0.35320386,-0.089445442
10.531625,-0.39108244,-0.30424714
10.535625,-0.36677265,-0.23030248
10.540625,-0.46078363,-0.33060664
10.545625,-0.45046985,-0.054811679
10.550625,-0.51049525,-0.0010193216
10.555625,-0.46925056,-0.10120851
10.560625,-0.4703677,-0.091899626
10.565625,-0.46938369,-0.077751577
10.571625,-0.46607763,-0.064206772
10.575625,-0.46409649,-0.059956744
10.581625,-0.45908931,-0.054233015
10.585625,-0.45205578,-0.091528811
10.590625,-0.42496967,0.02392689
10.596625,-0.37405011,0.059924513
10.600625,-0.34962982,0.14744754
10.606625,-0.25547686,0.15502571
10.610625,-0.20368412,0.31356505
10.615625,-0.12913834,0.29045737
10.621625,-0.053507518,0.2639333
10.625625,-0.019778267,0.15102215
10.631625,0.051469751,0.013701498
10.635625,0.20491964,-0.29276863
10.640625,0.030862767,-0.16585471
10.645625,0.11077292,-0.35970584
10.651625,0.12203202,-0.66821992
10.655625,0.23020551,-0.60977817
10.660625,0.25360212,-0.69002634
10.665625,0.31559274,-0.52481365
10.670625,0.4057475,-0.32158238
10.675625,0.48126334,-0.14013407
10.680625,0.53131002,-0.025796046
10.685625,0.55195427,0.046242602
10.690625,0.49401316,-0.054317787
10.695625,0.47764388,-0.05372325
10.700625,0.45694602,-0.069815166
10.706625,0.43442217,-0.061081503
10.710625,0.42763352,-0.039626978
10.716625,0.43376371,-0.0025725372
10.720625,0.42248976,0.042911924
10.725625,0.42884049,-0.0032313396
10.730625,0.40348667,-0.01468262
10.735625,0.4054181,-0.0014459202
10.740625,0.40868896,-0.0044154916
10.746625,0.35052651,0.058186099
10.750625,0.29277787,0.12532841
10.756625,0.17573445,0.15464844
10.760625,0.086695649,0.15902396
10.765625,0.020375311,0.13059278
10.770625,-0.081242718,0.050671872
10.775625,-0.19551021,-0.03144763
10.781625,-0.22759764,-0.16015956
10.785625,-0.26316506,-0.25222284
10.790625,-0.26151887,-0.29104838
10.795625,-0.34272557,-0.39109719
10.800625,-0.3836858,-0.40596923
10.806625,-0.43601844,-0.3149505
10.810625,-0.45208326,-0.25435606
10.816625,-0.50420278,-0.10628678
10.820625,-0.55783993,0.090012886
10.825125,-0.52530175,0.022214711
10.830125,-0.53458774,0.010427418
10.835125,-0.52778357,0.0092825135
10.841125,-0.5101105,0.028219186
10.845125,-0.49580216,0.073173337
10.851125,-0.43647474,0.193443
10.855125,-0.39016089,0.2440196
10.860125,-0.32610026,0.40169507
10.865125,-0.35728553,0.36795709
10.870125,-0.32649696,0.42334121
10.876125,-0.33132705,0.43300134
10.880125,-0.34437582,0.40392137
10.885125,-0.33655614,0.34313875
10.890125,-0.32981974,0.18684398
10.895125,-0.33700624,0.018390957
10.901125,-0.3390089,-0.11901921
10.905125,-0.35644418,-0.20544876
10.910125,-0.34982979,-0.20306271
10.915125,-0.3662748,-0.31631672
10.920125,-0.34104955,-0.31980106
10.926125,-0.31518278,-0.33832926
10.930125,-0.30310324,-0.34810245
10.935125,-0.33159587,-0.34966329
10.940125,-0.16441233,-0.28494415
10.945125,-0.096727498,-0.17451386
10.951125,0.035144266,0.033630181
10.955125,0.071180418,0.16399287
10.960125,0.10070629,0.29760855
10.965125,0.22774148,0.55970061
10.970125,0.26343408,0.71560013
10.976125,0.29947689,0.76000333
10.980125,0.31787288,0.79301858
10.985125,0.41672656,0.80398268
10.990125,0.34598055,0.689668
10.995125,0.42076364,0.62877369
11.001125,0.51868653,0.541731
11.005125,0.53504997,0.4504911
11.011125,0.59742582,0.2993474
11.015125,0.6925987,0.16643333
11.020125,0.64120716,-0.00046353196
11.026125,0.6240589,-0.23237458
11.030125,0.54976267,-0.27200013
11.035125,0.52088171,-0.30610451
11.041125,0.49361527,-0.37706816
11.045125,0.45174044,-0.42632788
11.051125,0.40068683,-0.49704638
11.055125,0.35708553,-0.53354841
11.061125,0.2879312,-0.60059923
11.065125,0.20953602,-0.73201638
11.070125,0.10102602,-0.88193941
11.075625,0.0035521942,-0.92474717
11.080625,-0.14042003,-0.93219489
11.085625,-0.14323446,-0.88192421
11.091625,-0.24911205,-0.76877785
11.095625,-0.26768163,-0.66819179
11.100625,-0.30284917,-0.43761003
11.105625,-0.034762569,-0.21637346
11.110625,-0.18535905,0.063902356
11.116625,-0.1742609,0.33557165
11.120625,-0.26227757,0.46627846
11.125625,0.12717356,0.67078203
11.130625,-0.26200247,0.71651566
11.135625,-0.26160359,0.72462749
11.141625,-0.25867805,0.67919487
11.145625,-0.27478597,0.65599096
11.150625,-0.2399299,0.55204952
11.155625,-0.24325842,0.48491386
11.160625,-0.21480665,0.42232001
11.166625,-0.2291528,0.38200438
11.170625,-0.19671483,0.30837142
11.175625,-0.16987735,0.27601856
11.181625,-0.15613471,0.17725147
11.185625,-0.13846879,0.144087
11.191625,-0.13217489,0.053079795
11.195625,-0.099365219,0.01712469
11.200625,-0.067514457,-0.083744265
11.205625,-0.051700637,-0.19680105
11.210625,-0.047597215,-0.26824248
11.216625,-0.062207591,-0.36785838
11.220625,-0.09732876,-0.47538435
11.226625,-0.055647839,-0.52298337
11.230125,-0.079786763,-0.57820427
11.235125,-0.007849318,-0.55971891
11.240125,-0.030140551,-0.64934212
11.245125,-0.071775131,-0.62301242
11.251125,-0.086421549,-0.55010539
11.255125,-0.093929626,-0.54210156
11.261125,-0.070755199,-0.48239955
11.265125,-0.13609301,-0.25083822
11.270125,-0.066526353,-0.34108719
11.276125,-0.0047959494,-0.23987073
11.280125,0.014359882,-0.10575651
11.286125,0.16586332,0.027421029
11.290125,-0.049164053,0.16425738
11.295125,0.081536964,0.3854824
11.301125,0.10391095,0.5703916
11.305125,-0.00017432576,0.65116042
11.311125,-0.14151822,0.65526694
11.315125,-0.080272168,0.67798263
11.320125,-0.13633473,0.53315294
11.326125,-0.18978338,0.34316415
11.330125,-0.15285501,0.31052801
11.336125,-0.19710742,0.1891046
11.340125,-0.12198153,0.11755534
11.345125,-0.10860873,0.10681473
11.351125,-0.1000926,0.092174686
11.355125,-0.054629743,0.12594503
11.361125,-0.034549821,0.12616207
11.365125,-0.028931875,0.11009779
11.370125,0.12286814,-0.20126326
11.375125,0.19848576,-0.25211862
11.380625,0.31037807,-0.44876537
11.385625,0.37135452,-0.44335797
11.391625,0.48673904,-0.50988001
11.395625,0.54963899,-0.48915923
11.401625,0.58318907,-0.42568529
11.405625,0.6457696,-0.33501041
11.410625,0.56565493,-0.1603615
11.416625,0.58442491,-0.07941214
11.420625,0.56167179,-0.036198623
11.426625,0.51060808,0.03424738
11.430625,0.68907684,0.091547281
11.435625,0.5241816,0.13176562
11.440625,0.4865467,0.034282308
11.445625,0.48703143,-0.035598543
11.450625,0.48722586,-0.048302446
11.456625,0.47833574,-0.020981325
11.460625,0.45018229,0.010907653
11.466625,0.4052313,0.10793111
11.470625,0.36539742,0.1873289
11.476625,0.31383261,0.32020852
11.480625,0.19379869,0.41916248
11.485625,0.13009039,0.67452717
11.491625,0.025166662,0.8303225
11.495625,0.025607716,0.88656127
11.500625,-0.090658776,0.97560859
11.505625,-0.10037095,0.96967417
11.510625,-0.15370135,0.78164214
11.516625,-0.21933492,0.45118171
11.520625,-0.26724398,0.25330764
11.526625,-0.25542805,0.1448659
11.530625,-0.42454815,-0.33482456
11.535625,-0.45024648,-0.39282498
11.540625,-0.48395744,-0.37324247
11.546625,-0.51301062,-0.21389857
11.550625,-0.53209335,-0.29095814
11.556625,-0.51765138,-0.33959725
11.560625,-0.53401494,-0.29209414
11.565625,-0.53825241,-0.32785913
11.571625,-0.55261719,-0.32697529
11.575625,-0.57491255,-0.28841963
11.580625,-0.53731632,-0.35264045
11.585625,-0.60730922,-0.21677403
11.590625,-0.60917056,-0.21430877
11.596625,-0.59801298,-0.21197513
11.600625,-0.58765173,-0.22129643
11.605625,-0.50839978,-0.21441787
11.610625,-0.58522898,-0.40132415
11.615625,-0.55388921,-0.41689786
11.621625,-0.52594811,-0.46685424
11.625625,-0.50128204,-0.43446535
11.630625,-0.41363516,-0.36071536
11.635625,-0.453973,-0.2444081
11.640625,-0.35617328,-0.069475479
11.646625,-0.29819384,0.13243513
11.650625,-0.1988412,0.29291981
11.656625,-0.22317217,0.35583788
11.660625,-0.074320257,0.5134182
11.665625,-0.086400367,0.49903664
11.671625,-0.1057571,0.4569461
11.675625,-0.11941422,0.40907347
11.681625,-0.11361148,0.29406548
11.685625,-0.2821925,0.044934511
11.690625,-0.18308149,0.06554471
11.696625,-0.18948169,-0.11806235
11.700625,-0.22877431,-0.18199073
11.706625,-0.30475035,-0.28737989
11.710625,0.064334296,-0.052758068
11.715625,-0.21693709,-0.24948755
11.720625,-0.14061391,-0.19948071
11.725625,-0.1654067,-0.24974376
11.731625,0.013432958,-0.22511074
11.735625,0.096460693,-0.15571582
11.740625,0.16868153,-0.24600503
11.746625,0.31067806,-0.29528511
11.750625,0.41356775,-0.32938531
11.756625,0.54953486,-0.39013031
11.760625,0.52799982,-0.39922968
11.765625,0.54016984,-0.38642925
11.771625,0.52522939,-0.31135175
11.775625,0.51212579,-0.2092035
11.780625,0.49012095,-0.028054716
11.786625,0.48384434,0.22856291
11.790625,0.48328364,0.43731561
11.796625,0.47529256,0.56241494
11.800625,0.41520706,0.73303151
11.805625,0.39261609,0.78934467
11.811625,0.37431648,0.86104447
11.815625,0.36620528,0.88181841
11.821625,0.36366624,0.92289543
11.825625,0.33291957,0.89607137
11.830625,0.32985789,0.71389568
11.835625,0.33658943,0.49494433
11.840625,0.33810216,0.27332255
11.846625,0.35300821,-0.058576066
11.850625,0.34828553,-0.15237929
11.855625,0.36668307,-0.45272812
11.860625,0.3852323,-0.79084313
11.865625,0.39871478,-0.94684684
11.870625,0.35512134,-0.84329057
11.875625,0.38103515,-0.79092807
11.880625,0.40577602,-0.7354697
11.886625,0.42476493,-0.62852365
11.890625,0.43020612,-0.6209175
11.896625,0.43960521,-0.58000994
11.900625,0.43243763,-0.57699776
11.905625,0.42248628,-0.47728023
11.910625,0.41020674,-0.37899902
11.915625,0.42316356,-0.21353647
11.921625,0.47136021,0.0054105148
11.925625,0.40158129,0.18726599
11.930625,0.41207516,0.31153601
11.936625,0.41809255,0.32228529
11.940625,0.37050766,0.30105618
11.946625,0.33387923,0.30810428
11.950625,0.30842301,0.32482213
11.955625,0.25499812,0.43050921
11.960625,0.2157914,0.49326792
11.965625,0.13616042,0.47722048
11.971625,0.069973193,0.39753416
11.975625,-0.044297572,0.42930904
11.980625,0.018699046,0.2425795
11.985625,0.027322607,0.095574178
11.990625,-0.044880159,-0.085642926
11.996625,-0.14056185,-0.28590053
12.000625,-0.22195879,-0.52483004
12.005625,-0.25671223,-0.65220499
12.011625,-0.36286616,-0.82983112
12.015625,-0.36674511,-0.71292418
12.020625,-0.43589729,-0.55550569
12.025625,-0.48950523,-0.46490926
12.030625,-0.5147115,-0.40674445
12.036625,-0.53485501,-0.37941486
12.040625,-0.54616374,-0.38376957
12.046625,-0.56454676,-0.40025496
12.050625,-0.58033109,-0.48572451
12.055625,-0.5968678,-0.32897341
12.060625,-0.68581128,-0.1828603
12.065625,-0.72229612,-0.054127268
12.070625,-0.73311597,-0.029435111
12.075625,-0.72880793,-0.020203397
12.080625,-0.73107272,-0.017424166
12.086625,-0.72383183,-0.011681521
12.090625,-0.68828809,0.063414767
12.096625,-0.62248379,0.19628826
12.100625,-0.58251941,0.26971373
12.105625,-0.54136872,0.36456621
12.110625,-0.5017581,0.44853494
12.115625,-0.48213384,0.46763423
12.121625,-0.48410025,0.47293001
12.125625,-0.50647831,0.46254686
12.130625,-0.51189524,0.42037341
12.135625,-0.50117987,0.38451865
12.140625,-0.49908137,0.3884612
12.146625,-0.46443239,0.36596143
12.150625,-0.42901868,0.43016914
12.156625,-0.37918398,0.50335556
12.160625,-0.30420607,0.59890074
12.165625,-0.20295034,0.76196295
12.170625,-0.15798508,0.80848747
12.175625,-0.13416027,0.86238688
12.181625,-0.037608054,0.8184067
12.185625,0.0029845005,0.75260842
12.190625,-0.014560774,0.36383209
12.195625,0.062167462,0.20666328
12.200625,0.073258191,-0.13376771
12.206625,0.10079539,-0.49059087
12.210625,0.094009422,-0.62370098
12.215625,0.10806129,-0.87030226
12.220625,0.11139771,-0.95466059
12.225625,0.14110731,-1.0393459
12.231625,0.18998189,-1.0959681
12.235625,0.20664518,-1.0766463
12.241625,0.21108684,-0.87433565
12.245625,0.32489991,-0.75420862
12.250625,0.3906258,-0.65563989
12.256625,0.45094475,-0.4408114
12.260625,0.47021052,-0.35026115
12.265625,0.43220359,-0.055958129
12.270625,0.46120003,0.14104186
12.275625,0.40530342,0.43918014
12.281625,0.4599283,0.70473742
12.285625,0.43365905,0.87362325
12.290625,0.54939598,0.91554874
12.295625,0.43402401,0.88843697
12.300625,0.48468971,0.86213297
12.306625,0.57741481,0.79719299
12.310625,0.53875768,0.73347747
12.316625,0.88355827,0.61071378
12.320625,0.57598668,0.73338902
12.325625,0.60593688,0.58972657
12.331625,0.46693119,0.53761637
12.335625,0.59114921,0.29638475
12.340625,0.58834589,0.18603116
12.345625,0.54732388,0.042814311
12.350625,0.59104341,-0.10357983
12.356625,0.61056942,-0.20954029
12.360625,0.66129172,-0.26373518
12.365625,0.66559684,-0.28325155
12.370625,0.66014105,-0.36755592
12.375625,0.6194061,-0.21416476
12.381625,0.60464346,-0.21799196
12.385625,0.57529581,-0.23433356
12.391625,0.54469347,-0.25938538
12.395625,0.52075535,-0.31883964
12.400625,0.48250344,-0.34368041
12.406625,0.40801674,-0.40070969
12.410625,0.36672768,-0.37202421
12.416625,0.32080427,-0.36351228
12.420625,0.2653439,-0.44075164
12.425125,0.18629974,-0.46021762
12.430125,0.12891541,-0.48844877
12.435125,0.066679664,-0.46205011
12.441125,-0.016072128,-0.36439222
12.445125,-0.068049334,-0.3033942
12.451125,-0.12681147,-0.23669626
12.455125,-0.19081107,-0.17402972
12.460125,-0.28967789,0.0066225785
12.466125,-0.33542463,0.18040624
12.470125,-0.42445013,0.25714111
12.476125,-0.46237829,0.43668628
12.480125,-0.45534611,0.46850234
12.485125,-0.52425307,0.65300876
12.490125,-0.53902984,0.65924472
12.495125,-0.56818867,0.6905567
12.501125,-0.5796656,0.53806567
12.505125,-0.55311942,0.36091271
12.510125,-0.55752301,0.17090584
12.515125,-0.64679819,0.041447584
12.520125,-0.66848153,-0.11475987
12.526125,-0.65505677,-0.13253237
12.530125,-0.67184436,-0.30505592
12.535125,-0.6174199,-0.24234535
12.540125,-0.68236279,-0.29222694
12.545125,-0.68939692,-0.28597921
12.551125,-0.71204394,-0.32738733
12.555125,-0.74822021,-0.2857345
12.560125,-0.7302227,-0.27842256
12.565125,-0.75170898,-0.22907528
12.570125,-0.72169209,-0.1740514
12.576125,-0.6871438,-0.047340143
12.580125,-0.65301389,0.018123263
12.586125,-0.64097381,0.22386906
12.590125,-0.57005507,0.074046955
12.595125,-0.61607558,0.24088718
12.601125,-0.60924649,0.14680761
12.605125,-0.70835459,0.28640145
12.611125,-0.81321287,0.27473778
12.615125,-0.77128887,0.27101296
12.620125,-0.77229196,0.19992112
12.625125,-0.77827954,0.13395721
12.630125,-0.77395409,0.12424902
12.635125,-0.74779093,0.16444366
12.641125,-0.69826186,0.25493428
12.645125,-0.64774078,0.32065082
12.651125,-0.68409157,0.42292094
12.655125,-0.50608158,0.46752274
12.660125,-0.46398136,0.60436785
12.666125,-0.38853684,0.70155996
12.670125,-0.33302966,0.71416801
12.676125,-0.34788722,0.68443936
12.680125,-0.25903067,0.64881194
12.685125,-0.22048013,0.44778249
12.690625,-0.22464202,0.27217785
12.695625,-0.1924558,0.05513756
12.700625,-0.18624049,-0.071757399
12.706625,-0.13206831,-0.23300113
12.710625,-0.072316773,-0.29863954
12.715625,0.047979735,-0.25712648
12.720625,0.1415665,-0.50035471
12.725625,0.28964448,-0.57845461
12.730625,0.3555361,-0.53000963
12.735625,0.44430557,-0.37896478
12.740625,0.52101898,-0.23109671
12.746625,0.5855279,-0.11068948
12.750625,0.63241661,-0.056506779
12.756625,0.62344587,-0.046808217
12.760625,0.65923983,0.012662279
12.765625,0.68983114,0.01830993
12.771625,0.72359264,0.043898672
12.775625,0.73836309,-0.023155421
12.781625,0.7362231,-0.02419576
12.785625,0.54371428,-0.30446652
12.790625,0.79948729,0.026953474
12.795625,0.78447461,-0.086388648
12.800625,0.87129557,0.13212477
12.806625,0.83610415,0.080232985
12.810625,0.84198695,-0.069491878
12.815625,0.85527122,-0.023364348
12.821625,0.84579319,-0.017361542
12.825625,0.82564867,0.037673362
12.831625,0.78932267,0.023555083
12.835625,0.75073791,0.020953603
12.840625,0.66774142,0.074513324
12.845625,0.58411264,0.041848723
12.850625,0.53123105,0.031419713
12.856625,0.50013381,-0.015581626
12.860625,0.48045582,-0.097379237
12.865625,0.43233672,-0.28304762
12.870625,0.39154783,-0.50115079
12.875625,0.31208,-0.75190854
12.881625,0.20367862,-1.041929
12.885625,0.20255497,-1.024051
12.890625,0.15453368,-0.91558224
12.896625,0.078151926,-0.81850731
12.900625,0.06399893,-0.76764256
12.906625,0.038674686,-0.81368762
12.910625,0.056034211,-0.86474645
12.915625,0.069668099,-0.82617933
12.921625,0.089613967,-0.73633939
12.925625,0.088757485,-0.64323694
12.931625,0.076793179,-0.48004621
12.935625,0.044177454,-0.21421517
12.940625,0.096907496,-0.27925265
12.946625,0.04293621,-0.090716332
12.950625,0.090995148,-0.021358408
12.956625,0.11503521,-0.10399996
12.960625,0.020415487,-0.071227044
12.965625,0.066918664,-0.23805395
12.971625,0.031193888,-0.31477031
12.975625,0.015870893,-0.34226447
12.981625,-0.015775306,-0.32403019
12.985625,-0.042160019,-0.21634282
12.990625,-0.019132605,-0.048012126
12.995625,-0.0048899255,0.12360364
13.000625,0.032370698,0.2912524
13.006625,0.07205233,0.41708884
13.010625,0.098638766,0.52257413
13.015625,0.10009404,0.7412222
13.021625,0.056006126,0.84958017
13.025625,0.039601889,0.905083
13.031625,-0.002909129,1.0021492
13.035625,-0.040967721,0.95897788
13.040625,-0.0079400623,0.90438396
13.045625,0.031593174,0.90113872
13.050625,0.065783329,0.86133176
13.056625,0.11471924,0.70748496
13.060625,0.17587256,0.43536177
13.065625,0.17422262,0.22686458
13.070625,0.15947802,0.051086869
13.075625,0.12648796,-0.15668204
13.081625,0.068338431,-0.33133325
13.085625,0.0090263858,-0.48387498
13.090625,0.010353817,-0.45446157
13.095625,-0.062501229,-0.50186622
13.100625,-0.1173675,-0.50901365
13.105625,-0.16770867,-0.47539803
13.111625,-0.23124595,-0.39011124
13.115625,-0.27174762,-0.31085634
13.121625,-0.33482426,-0.17794688
13.125625,-0.37193647,-0.082717061
13.131625,-0.40107238,-0.028464155
13.135625,-0.40930668,0.0041399566
13.140625,-0.4376466,0.086849928
13.145625,-0.4697009,0.12447421
13.150625,-0.48099852,0.14385089
13.156625,-0.49050859,0.20425841
13.160625,-0.49894804,0.27126181
13.165625,-0.50450045,0.34838778
13.170625,-0.44210067,0.37884796
13.175625,-0.382999,0.44083223
13.180625,-0.34973767,0.437619
13.185625,-0.30024081,0.48500732
13.191625,-0.25182825,0.54325187
13.195625,-0.22894879,0.5749144
13.201625,-0.20113067,0.56534386
13.205625,-0.17073032,0.47520435
13.210625,-0.14598696,0.34426993
13.215625,-0.11146749,0.18850935
13.220625,-0.063563325,0.0067845802
13.226625,-0.0027435157,-0.23977426
13.230625,0.020362517,-0.37068108
13.235625,0.11179145,-0.62498432
13.240625,0.2080836,-0.77707309
13.245625,0.21117154,-0.65761012
13.250625,0.27290055,-0.54417658
13.256625,0.34823096,-0.42504922
13.260625,0.385057,-0.33882272
13.266625,0.42314014,-0.17943372
13.270625,0.4482359,-0.00040327688
13.275625,0.47746071,0.21506171
13.280625,0.47852305,0.27298388
13.285625,0.4699336,0.25938877
13.291625,0.42295492,0.2773051
13.295625,0.40226969,0.30237904
13.300625,0.278418,0.065755792
13.305625,0.21286196,0.36016667
13.310625,0.1480801,0.4265098
13.316625,0.072183482,0.50841612
13.320625,0.079669222,0.59798419
13.325625,0.040452927,0.6522339
13.330625,0.0049349908,0.64324671
13.335625,-0.040398754,0.5341174
13.341625,-0.077985063,0.4419674
13.345625,-0.12245427,0.38410655
13.351625,-0.16662493,0.31334388
13.355625,-0.20797086,0.1801423
13.360625,-0.24287543,0.10241321
13.366625,-0.24359602,0.089019224
13.370625,-0.24501607,0.059682138
13.376625,-0.23216519,0.0090021649
13.380625,-0.20906653,-0.081448436
13.385625,-0.2016888,-0.22367513
13.391625,-0.20055354,-0.47850659
13.395625,-0.20980741,-0.65680331
13.400625,-0.13302007,-0.6336019
13.405625,-0.13735743,-0.61658853
13.410625,-0.131955,-0.64855194
13.416625,-0.11362758,-0.63518089
13.420625,-0.10038345,-0.64851922
13.426625,-0.075171798,-0.69084132
13.430625,-0.058825929,-0.70949984
13.435625,-0.01858688,-0.78335297
13.440625,0.046436127,-0.80606717
13.445625,0.11437809,-0.78262097
13.451625,0.20636757,-0.75456268
13.455625,0.25347292,-0.67990643
13.460625,0.2750681,-0.51394325
13.465625,0.32047352,-0.31261915
13.470625,0.33548054,-0.019983761
13.476625,0.26745984,0.32438102
13.480625,0.38503781,0.70941794
13.485625,0.043850671,0.81450504
13.490625,-0.0035476855,0.99846679
13.495625,-0.1281963,1.1469185
13.500625,-0.063279748,1.0611938
13.505625,-0.065715194,1.07314
13.510625,-0.10662215,1.0509933
13.516625,-0.10895848,1.0211477
13.520625,-0.13691913,0.99931419
13.526625,-0.16829772,0.94556147
13.530625,-0.10872214,0.97175062
13.535625,-0.12079076,0.74212283
13.541625,-0.079636768,0.39067158
13.545625,-0.049234081,0.079396613
13.551625,-0.059732866,-0.36813518
13.555625,0.021687509,-0.54165637
13.560125,0.023397459,-0.94241387
13.565125,-0.008600357,-1.2103697
13.570125,0.073864579,-1.1364828
13.575125,0.015238116,-1.049929
13.580125,0.0034061903,-0.95848304
13.586125,-0.023449773,-0.90057784
13.590125,-0.13648109,-0.81414104
13.595125,-0.042172771,-0.87003464
13.600125,-0.035799515,-0.90251499
13.605125,-0.04041912,-0.9095546
13.611125,-0.019156637,-0.83894372
13.615125,0.006431642,-0.74580836
13.620125,0.018714566,-0.49580181
13.625125,-0.006697177,-0.18460897
13.630125,-0.018000701,0.075253531
13.636125,-0.051334713,0.33031473
13.640125,-0.042636551,0.37789914
13.645125,-0.063358955,0.53652227
13.650125,-0.095023714,0.63473612
13.655125,-0.087426409,0.6806258
13.661125,-0.066253752,0.66996735
13.665125,-0.11591955,0.63171709
13.671125,-0.10518114,0.60370338
13.675125,-0.10887472,0.60496825
13.680625,-0.11704728,0.58341998
13.685625,-0.1765261,0.60301644
13.691625,-0.19417587,0.58404839
13.695625,-0.12957735,0.3917774
13.701625,-0.10604483,0.23176759
13.705625,-0.073398694,0.064957887
13.710625,-0.12622426,-0.16918889
13.716625,-0.086783327,-0.29398549
13.720625,-0.095239587,-0.34534588
13.726625,-0.10641676,-0.31932253
13.730625,-0.15716225,-0.1343963
13.735625,-0.12628767,-0.23134618
13.740625,-0.11086336,-0.17177325
13.745625,-0.095926851,-0.14540859
13.751625,-0.072296686,0.036151219
13.755625,-0.045503944,0.093394257
13.760625,0.06376642,0.080983855
13.765625,0.095311455,0.062703565
13.770625,0.20614572,-0.018677359
13.776625,0.25109851,-0.13369988
13.780625,0.34508166,-0.24032937
13.785625,0.35253313,-0.2529245
13.791625,0.37695479,-0.26345333
13.795625,0.39237848,-0.22513512
13.801625,0.39935273,-0.1454123
13.805625,0.40841693,-0.080515191
13.810625,0.38051936,-0.052460153
13.816625,0.38139287,-0.037948955
13.820625,0.3643938,-0.094064675
13.826625,0.36199778,-0.16765019
13.830625,0.38973626,-0.16706769
13.835625,0.36093342,-0.39003262
13.840625,0.30651343,-0.28576863
13.845625,0.29943174,-0.26420817
13.851625,0.27248284,-0.18726002
13.855625,0.20943466,-0.13026844
13.860625,0.18174806,-0.10503988
13.865625,0.13966285,-0.11333481
13.870625,0.06623403,-0.18777139
13.876625,-0.042194895,-0.34405014
13.880625,-0.088640481,-0.42395765
13.885625,-0.21399847,-0.64615756
13.890625,-0.33562067,-0.63609201
13.895625,-0.37277964,-0.69032633
13.901625,-0.44885808,-0.60628086
13.905625,-0.5075202,-0.47525194
13.910625,-0.54324961,-0.28944865
13.916625,-0.51715147,-0.028351916
13.920625,-0.49440107,0.071500927
13.926625,-0.43813485,0.31205097
13.930625,-0.40338662,0.46689668
13.935625,-0.38997304,0.53068084
13.940625,-0.38475117,0.95541161
13.945625,-0.3327193,0.92067355
13.951625,-0.3368777,0.78832161
13.955625,-0.36368248,0.9074297
13.961625,-0.42123038,0.76693034
13.965625,-0.39891213,0.66970503
13.970625,-0.44056973,0.63352895
13.976625,-0.50294632,0.431072
13.980625,-0.52117378,0.34547603
13.986625,-0.55199796,0.18500212
13.990625,-0.56031477,0.11290193
13.995625,-0.55911189,-0.21518381
14.000625,-0.49971968,-0.21507128
14.005625,-0.50408459,-0.26763245
14.011625,-0.46599397,-0.26517192
14.015625,-0.46232772,-0.26247448
14.020625,-0.40229264,-0.23095605
14.026625,-0.34698263,-0.16526178
14.030625,-0.31746995,-0.12829627
14.036625,-0.29567048,-0.02781458
14.040625,-0.2804054,0.0065353131
14.045625,-0.2713562,0.012249583
14.050625,-0.26097775,0.0030246091
14.055625,-0.23907904,-0.087269224
14.061625,-0.19628684,-0.13664743
14.065625,-0.2043559,-0.19660434
14.070625,-0.10420122,-0.36374104
14.075625,-0.037534781,-0.47016567
14.080625,0.058944363,-0.57009399
14.086625,0.089764453,-0.63829595
14.090625,0.20883361,-0.62444836
14.095625,0.21203367,-0.59910619
14.101625,0.28441328,-0.48439574
14.105625,0.31299454,-0.37503105
14.111625,0.41901115,-0.14856146
14.115625,0.36127427,0.074707016
14.120625,0.48356339,0.38444117
14.125625,0.44716781,0.33796498
14.130625,0.45925918,0.32961398
14.135625,0.46345297,0.34555176
14.141625,0.45281926,0.38866386
14.145625,0.44221675,0.41865489
14.151625,0.42018619,0.44072649
14.155625,0.40107644,0.56029642
14.160625,0.40848887,0.54278898
14.166625,0.38856623,0.60987008
14.170625,0.39953241,0.60400993
14.176625,0.41307375,0.58624756
14.180625,0.4277243,0.54406494
14.185625,0.43659198,0.55097568
14.190625,0.43077534,0.51961786
14.195625,0.45175308,0.48045796
14.201625,0.47270018,0.41254941
14.205625,0.45795426,0.38774917
14.210625,0.48963991,0.39313799
