X a:y(Car body) - Acceleration of point (-6 0 1) of body Car body relative to Base0  SC Base0  projection Y, a:z(Car body) - Acceleration of point (-6 0 1) of body Car body relative to Base0  SC Base0  projection Z,
10.501625,-0.34027186,-0.40188265
10.505625,-0.34833434,-0.35350153
10.511625,-0.39020026,-0.23995513
10.515625,-0.36035085,-0.093353748
10.520625,-0.36558712,0.06977573
10.526625,-0.40272364,0.26734242
10.530625,-0.40648785,0.44922403
10.535625,-0.46794349,0.53881073
10.540625,-0.45973814,0.31646502
10.545625,-0.54752791,0.22219484
10.551625,-0.60941374,0.13323642
10.555625,-0.620785,0.029642148
10.561625,-0.9099766,0.039480429
10.565625,-0.67494678,-0.076562271
10.570125,-0.69519824,-0.09236531
10.575125,-0.71107805,-0.10981939
10.580125,-0.62193298,-0.050320115
10.586125,-0.6203686,-0.026828365
10.590125,-0.61047184,-0.058653783
10.596125,-0.60955572,-0.090682395
10.600125,-0.7314713,0.022843812
10.605125,-0.64801687,-0.076780714
10.610125,-0.6902557,-0.069394663
10.615125,-0.73329306,-0.076112412
10.621125,-0.74658197,-0.041715566
10.625125,-0.75954479,0.084312551
10.630125,-0.71533763,0.0063576703
10.635125,-0.68822634,0.071638532
10.640125,-0.74997813,0.11231055
10.646125,-0.71081382,-0.10214122
10.650125,-0.81943405,-0.11873596
10.655125,-0.66843647,-0.25281876
10.660125,-0.67412311,-0.3471376
10.665125,-0.61789775,-0.38620964
10.670125,-0.55571163,-0.40341738
10.675125,-0.46287102,-0.26360074
10.680125,-0.35257849,0.049128115
10.686125,-0.26928368,0.56769288
10.690125,-0.21346049,0.88160151
10.695125,-0.079474457,1.0129044
10.700125,-0.028712142,1.0854328
10.705125,0.023066191,1.1254764
10.710125,-0.0044649574,1.0068991
10.715125,0.064418562,0.91514391
10.720125,0.15711625,0.78192329
10.726125,0.26740485,0.58763075
10.730125,0.34645137,0.45906448
10.735125,0.44263309,0.28545153
10.740125,0.55699587,0.13087532
10.745125,0.58805531,0.042243633
10.751125,0.61678165,-0.11184619
10.755125,0.66719538,-0.1918558
10.760125,0.47711754,-0.20994905
10.765125,0.72296107,-0.09485057
10.770125,0.71859998,-0.095448352
10.775125,0.69297791,-0.063465744
10.780125,0.69200557,-0.0030693701
10.785125,0.65492445,0.033847641
10.790125,0.62144876,-0.0086642178
10.795125,0.59603,-0.1232501
10.800125,0.55990064,-0.26489288
10.806125,0.51624864,-0.46609834
10.810125,0.47507203,-0.57900977
10.816125,0.40409446,-0.68162298
10.820125,0.36971301,-0.71726674
10.825125,0.32603669,-0.69464719
10.830125,0.25655037,-0.56496483
10.835125,0.23135202,-0.41154864
10.840125,0.23974621,-0.27610442
10.845125,0.24041262,-0.13208924
10.851125,0.25328574,0.030982446
10.855125,0.25982633,0.1621539
10.861125,0.2527141,0.31830171
10.865125,0.239913,0.39726305
10.871125,0.20244904,0.41524315
10.875125,0.12949368,0.63616902
10.880125,0.085645325,0.42370695
10.886125,-0.03672285,0.34211004
10.890125,-0.097492479,0.23421328
10.896125,-0.18072793,0.1048824
10.900125,-0.27593225,0.13583098
10.905125,-0.24155015,-0.094418108
10.911125,-0.23369209,-0.13356739
10.915125,-0.16864975,-0.1965787
10.920125,-0.11550864,-0.22676051
10.925125,-0.074502125,-0.23349428
10.930125,-0.023982188,-0.24855618
10.936125,0.024277056,-0.27340773
10.940125,0.045395065,-0.29056424
10.946125,0.072225779,-0.30484173
10.950125,0.15474607,-0.30072099
10.955125,0.17760895,-0.30287513
10.960125,0.19896118,-0.28137714
10.965125,0.24567096,-0.24438868
10.970125,0.30493167,-0.16350447
10.975125,0.33938444,-0.032391891
10.980125,0.35452974,0.12605678
10.986125,0.31236511,0.24707867
10.990125,0.30054307,0.31855771
10.996125,0.21406831,0.56344712
11.000125,0.31950486,0.51113856
11.005125,0.12067773,0.82471657
11.011125,0.033591736,0.99799418
11.015125,0.010748683,1.1126155
11.020125,0.046121571,1.076031
11.025125,0.054961696,1.1326325
11.030125,0.060101021,1.1131256
11.036125,0.051068299,1.0999736
11.040125,0.036656689,1.0111187
11.046125,-0.0049937158,0.96305823
11.050125,0.084363431,0.80824715
11.055125,-0.042495016,0.77931648
11.061125,-0.077798687,0.60117954
11.065125,-0.14712511,0.4456546
11.070125,-0.20575313,0.23141217
11.076125,-0.30792129,-0.044665828
11.080125,-0.32522377,-0.095450252
11.085125,-0.37570661,-0.013099867
11.090125,-0.46095079,0.12515667
11.095125,-0.42270276,0.018324992
11.100125,-0.42573056,0.0024053738
11.105125,-0.44039816,-0.021975355
11.111125,-0.43663031,-0.054122172
11.115125,-0.42560822,-0.054105606
11.121125,-0.37279165,-0.11911129
11.125125,-0.27266622,-0.2190028
11.130125,-0.33795661,-0.82637274
11.135125,-0.038294971,-0.73687595
11.140125,0.072379343,-1.0343063
11.146125,0.19053423,-1.2987622
11.150125,0.13095957,-1.1934701
11.155125,0.10244315,-1.2063878
11.161125,0.072610363,-1.2251682
11.165125,0.051047005,-1.2369698
11.171125,0.037324931,-1.2451774
11.175125,0.026593786,-1.2350842
11.180125,0.024157789,-1.2401199
11.185125,-0.013932935,-1.1895547
11.190125,-0.049306124,-1.028546
11.196125,-0.023201648,-0.64904338
11.200125,-0.0058039892,-0.32139102
11.206125,0.060776662,0.048826341
11.210125,0.14806141,0.42890537
11.215625,0.27775237,0.78380871
11.220625,0.3005839,0.53031552
11.226625,0.44152659,0.38604149
11.230625,0.50553459,0.26583281
11.236625,0.60770619,0.042065237
11.240625,0.60752201,-0.071103759
11.245625,0.71044874,-0.082550235
11.250625,0.75453895,-0.13408476
11.255625,0.80972123,-0.10194293
11.261625,0.83871192,-0.15912895
11.265625,0.78498602,-0.094823405
11.270625,0.73822737,-0.10851087
11.276625,0.70977253,-0.1515595
11.280625,0.67049927,-0.10565237
11.286625,0.64003599,-0.12817276
11.290625,0.62252265,-0.11710783
11.295625,0.58052844,-0.065492474
11.300625,0.47023332,0.1014889
11.305625,0.33742169,0.42312887
11.311625,0.18198626,0.68483621
11.315625,0.034481697,0.89725471
11.320625,0.10775775,0.98342377
11.325625,-0.093643434,1.0956405
11.330625,-0.077643722,1.076671
11.336625,-0.22167641,0.94754833
11.340625,-0.24988829,0.91396105
11.345625,-0.29573879,0.86556917
11.350625,-0.30341274,0.81257683
11.355625,-0.3347742,0.76314646
11.361625,-0.36446398,0.70399898
11.365625,-0.40577587,0.61939728
11.370625,-0.42230332,0.54889351
11.375625,-0.43179664,0.32993084
11.380625,-0.45285544,0.15315515
11.386625,-0.43716127,-0.15131664
11.390625,-0.4420782,-0.20521194
11.396625,-0.4436965,-0.14774646
11.400625,-0.43081555,-0.21889938
11.405125,-0.42440572,-0.14116897
11.410125,-0.43412915,-0.13230263
11.415125,-0.44712037,-0.20202106
11.421125,-0.44846129,-0.32842228
11.425125,-0.44539246,-0.39626104
11.430125,-0.47075137,-0.39715451
11.435125,-0.48425871,-0.3997404
11.440125,-0.48160633,-0.40862933
11.446125,-0.45695254,-0.42497954
11.450125,-0.43180615,-0.45066801
11.455125,-0.34575453,-0.47859225
11.460125,-0.2500003,-0.68040836
11.465125,-0.1358798,-0.83766717
11.471125,0.038426165,-0.9514156
11.475125,0.14368726,-1.005574
11.481125,0.17644075,-0.70625097
11.485125,0.2161354,-0.65326935
11.490125,0.23838647,-0.52000248
11.496125,0.19329914,-0.53203589
11.500125,0.13434517,-0.49330422
11.506125,0.0075760134,-0.44038829
11.510125,0.010878461,-0.37296802
11.515125,-0.17974614,-0.32508847
11.521125,-0.27780071,-0.19042222
11.525125,-0.34527519,-0.10343122
11.531125,-0.40721735,0.057407916
11.535125,-0.40059432,0.18522027
11.540125,-0.4029218,0.28943947
11.546125,-0.40011027,0.30490148
11.550125,-0.40480891,0.22119404
11.556125,-0.40349755,0.13085581
11.560125,-0.42572942,0.0078862598
11.565125,-0.4606429,-0.20828548
11.571125,-0.48919463,-0.15417033
11.575125,-0.48721063,0.0011163781
11.581125,-0.39699236,0.19650398
11.585125,-0.40390086,0.34396604
11.590125,-0.22269347,0.53289109
11.595625,-0.076707385,0.75228631
11.600625,-0.0015819921,0.94476718
11.605625,0.075712472,0.94928974
11.611625,0.13146882,0.76826859
11.615625,0.14830709,0.61517864
11.621625,0.1449818,0.51353967
11.625625,0.16783123,0.32598644
11.630625,0.18556346,0.14372179
11.635625,0.2363248,0.062860429
11.640625,0.31792444,-0.026999319
11.646625,0.40052292,-0.18591526
11.650625,0.41025618,-0.27214536
11.655625,0.43734592,-0.41657871
11.661625,0.38752794,-0.45541456
11.665625,0.33835033,-0.50801098
11.670625,0.29820618,-0.63314533
11.675625,0.24573292,-0.76311612
11.680625,0.18165717,-0.75794798
11.686625,0.13123985,-0.56605798
11.690625,0.14082398,-0.40583631
11.696625,0.16909713,-0.2719627
11.700625,0.2785053,0.10296044
11.705625,0.26845038,-0.081090786
11.711625,0.29575992,-0.043512583
11.715625,0.32804307,0.061773863
11.720625,0.31582826,0.12576845
11.725625,0.29612708,0.29897943
11.730625,0.26200408,0.52274483
11.736625,0.24074179,0.78352201
11.740625,0.22790971,0.91057688
11.746625,0.2388905,1.0196395
11.750625,0.18091545,0.91953576
11.755625,0.13569753,0.90994364
11.761625,0.038695395,0.81326103
11.765625,-0.041614462,0.70345557
11.770625,-0.14680944,0.60898024
11.775625,-0.23314874,0.45669276
11.780625,-0.3280268,0.37144622
11.786625,-0.36890945,0.29886246
11.790625,-0.31372312,0.187948
11.795625,-0.31680289,0.0022412734
11.800625,-0.19672725,-0.18983313
11.805625,-0.10080839,-0.46563813
11.811625,0.11547047,-0.70732272
11.815625,0.20403926,-0.79342443
11.820625,0.38211802,-0.96710491
11.825625,0.52411747,-0.94787377
11.830625,0.59814566,-0.67432153
11.835625,0.71421421,-0.40113798
11.840625,0.80491543,-0.20473404
11.845625,0.8282516,-0.056161612
11.851625,0.76733792,0.21226895
11.855625,0.69319606,0.38881898
11.861625,0.54778421,0.57854933
11.865625,0.36471403,0.725164
11.870625,0.14057712,0.81144452
11.875625,0.0097197434,0.70645994
11.880625,-0.14069366,0.49619699
11.885625,-0.21400887,0.34307593
11.891625,-0.24429026,0.29422796
11.895625,-0.24919584,0.31381869
11.901625,-0.18430305,0.39607775
11.905625,-0.22430636,0.10495018
11.910625,-0.1203239,0.28776169
11.915625,-0.10360119,0.1887036
11.920625,-0.078973956,0.1863296
11.926625,-0.046395913,0.027365327
11.930625,-0.20290436,-0.45493782
11.935625,-0.060515538,-0.39344037
11.941625,-0.064733438,-0.6319868
11.945625,-0.029888615,-0.6806677
11.951625,-0.0081492132,-0.67715597
11.955625,0.0056570857,-0.65204775
11.960625,0.051513936,-0.62415129
11.966625,0.09095332,-0.40267563
11.970625,0.10437348,-0.13376617
11.976625,0.13558125,0.27320224
11.980625,0.19358912,0.41248557
11.985625,0.21666609,0.77230889
11.990625,0.18078229,0.79341418
11.995625,0.20758797,0.74157774
12.000625,0.25078437,0.6456973
12.006625,0.29337937,0.54682666
12.010625,0.3254281,0.4784416
12.016625,0.31016898,0.18572745
12.020625,0.29861924,-0.097464919
12.026625,0.25281784,-0.56991923
12.030625,0.12634327,-0.74344349
12.035625,0.053390235,-0.85626781
12.041625,-0.014008176,-0.97162914
12.045625,-0.057660516,-1.0444243
12.051625,-0.10497439,-1.1041706
12.055625,-0.20209654,-1.1623708
12.060625,-0.099904284,-1.1707493
12.065625,-0.10757226,-1.1678009
12.070625,-0.083953992,-1.1466258
12.076625,-0.064475179,-1.0470531
12.080625,0.044369049,-1.0325837
12.085125,-0.060922049,-0.9222905
12.090125,-0.036637731,-0.86349756
12.095125,-0.050525922,-0.85001111
12.100125,-0.047248963,-0.92266494
12.105125,-0.056236286,-1.0410306
12.111125,-0.11763557,-1.1505294
12.115125,-0.096027128,-0.98320317
12.120125,-0.16363223,-0.76425689
12.125125,-0.30805466,-0.6248486
12.130125,-0.41410366,-0.46543536
12.136125,-0.5370869,-0.19055742
12.140125,-0.59174675,0.022107314
12.145125,-0.56704712,0.0025493777
12.150125,-0.60263759,-0.075721189
12.155125,-0.6202274,-0.10888292
12.161125,-0.55610585,0.0067566321
12.165125,-0.54934567,0.018872978
12.171125,-0.54167336,0.17396474
12.175125,-0.44115296,0.2527996
12.180125,-0.3695696,0.47224367
12.186125,-0.2782667,0.77740264
12.190125,-0.15858854,0.83171391
12.196125,-0.094293572,1.0378008
12.200125,0.010452388,1.1637356
12.205125,-0.015792403,1.2105399
12.211125,0.0019062004,1.2296469
12.215125,0.0070578917,1.2475791
12.221125,0.0081101777,1.1889472
12.225125,0.1168349,1.1809719
12.230125,0.052517634,1.2845068
12.235125,0.05020697,1.1835005
12.240125,0.052763566,1.2558782
12.246125,0.11096809,1.2149097
12.250125,0.11407723,1.122666
12.255125,0.16176938,0.99738032
12.260125,0.16457471,0.72337598
12.265125,0.1060753,0.38307866
12.271125,0.021698784,0.090571098
12.275125,-0.017369447,0.034923032
12.280125,0.18630448,0.069161274
12.285125,-0.037062719,0.14748551
12.290125,0.019641118,0.35450342
12.296125,0.011930806,0.57221895
12.300125,0.11761718,0.65102333
12.306125,0.15228911,0.68179739
12.310125,0.11502868,0.6213038
12.315125,0.1284795,0.47840461
12.321125,0.14346476,0.30686042
12.325125,0.16532972,0.17522581
12.331125,0.29963431,0.033744331
12.335125,0.18150012,0.031669766
12.340125,0.25391376,0.021318676
12.346125,0.3232922,0.063741192
12.350125,0.44084623,-0.0094912611
12.355125,0.54769641,0.047577672
12.360125,0.41434342,-0.12601185
12.365125,0.42514554,-0.1626889
12.371125,0.38030589,-0.23861918
12.375125,0.28589219,-0.23311171
12.381125,0.13145612,-0.18440174
12.385125,0.16143791,-0.037414219
12.390125,0.087290183,0.15451205
12.395625,0.086727709,0.3847855
12.400625,0.010846891,0.54850221
12.405625,-0.082838729,0.59825945
12.411625,-0.12097918,0.54073542
12.415625,-0.15940472,0.44882765
12.420625,-0.23058188,0.20841941
12.425625,-0.23528229,-0.28855705
12.430625,-0.17818157,-0.58320773
12.435625,-0.11706004,-0.75994939
12.440625,-0.076545008,-0.90205723
12.445625,-0.039736327,-0.99534166
12.451625,-0.021712769,-1.0730822
12.455625,-0.02985551,-1.0862086
12.461625,-0.057711832,-1.0828216
12.465625,-0.096309617,-1.047019
12.470125,-0.12998265,-0.96154749
12.475125,-0.15356837,-0.96893215
12.480125,-0.13389102,-0.83798516
12.486125,-0.11437234,-0.92673868
12.490125,-0.054074395,-0.83108765
12.496125,0.035674736,-0.6916914
12.500125,-0.15678562,-0.44573486
12.505125,0.073598415,-0.49760517
12.510125,0.19585478,-0.39207959
12.515125,0.19147192,-0.30687135
12.521125,0.14400101,-0.13092199
12.525125,0.14448775,-0.071491882
12.530125,0.19270584,0.36397749
12.535125,-5.5895944E-0005,0.24457645
12.540125,-0.063753806,0.38626295
12.546125,-0.13040078,0.51559639
12.550125,-0.13690175,0.48794192
12.555125,-0.10759664,0.46267423
12.560125,-0.37328786,0.48794851
12.565125,-0.22298747,0.29275492
12.571125,-0.22084112,0.074759088
12.575125,-0.10116637,-0.082949027
12.580125,-0.14147973,-0.37030786
12.585125,-0.085839674,-0.5465703
12.590125,-0.057453349,-0.66381395
12.596125,-0.045349255,-0.64406443
12.600125,-0.033103988,-0.48908702
12.605125,-0.05862397,-0.26628235
12.610125,-0.092325889,0.061500747
12.615125,-0.099276014,0.52132279
12.620125,0.025562383,0.72066021
12.625125,0.09170495,0.87239015
12.630125,0.14113058,1.0194379
12.636125,0.20174715,1.1551825
12.640125,0.15401526,1.0809747
12.645125,0.19455852,0.92525601
12.650125,0.19547483,0.73195809
12.655125,0.13888016,0.55002522
12.661125,0.063926443,0.17096859
12.665125,-0.0020631019,-0.11493177
12.671125,-0.040323693,-0.41902766
12.675125,0.0023686578,-0.59489465
12.680125,0.021461288,-0.82183224
12.685125,0.046722539,-1.0031341
12.690125,0.045120567,-1.0389611
12.695125,0.019867769,-0.86036253
12.700125,0.033434067,-0.81259441
12.706125,-0.027278734,-0.65995777
12.710125,-0.046450831,-0.45246968
12.716125,-0.089222394,-0.12113138
12.720125,-0.092074126,0.12612626
12.725125,-0.040597104,0.5352602
12.730125,0.029803917,0.68473607
12.735125,0.038063329,0.78803319
12.740125,0.093409173,0.6851269
12.745125,0.15581906,0.52246797
12.750125,0.18913783,0.41367787
12.756125,0.20156135,0.38320529
12.760125,0.20135209,0.40039539
12.766125,0.1910588,0.40256923
12.770125,0.18495505,0.4010407
12.775125,0.18905994,0.41766012
12.780125,0.1759619,0.32858816
12.785125,0.1330041,0.10007458
12.791125,0.08437448,-0.24635848
12.795125,0.0056228521,-0.65313494
12.800125,-0.066936284,-0.86763412
12.805125,-0.2127831,-1.0844256
12.810125,-0.23649724,-0.87576365
12.815125,-0.35051075,-0.61167645
12.821125,-0.44308212,-0.37617204
12.825125,-0.48155755,-0.28301132
12.831125,-0.51669055,-0.16774265
12.835125,-0.54323918,-0.10522567
12.840125,-0.52426767,-0.12182086
12.846125,-0.47603613,-0.17005359
12.850125,-0.44824517,-0.21336189
12.856125,-0.32108212,-0.2890892
12.860125,-0.36371255,-0.26978186
12.865125,-0.37077156,-0.24724616
12.871125,-0.36699721,-0.22868986
12.875125,-0.34020972,-0.24115308
12.881125,-0.26406652,-0.37584352
12.885125,-0.49338937,-0.18633831
12.890125,-0.31856066,-0.44254044
12.896125,-0.28174308,-0.51606143
12.900125,-0.32667968,-0.48916021
12.906125,-0.30982703,-0.41195655
12.910125,-0.36874267,-0.22445202
12.915125,-0.41809577,0.085444517
12.920125,-0.4267903,0.27956226
12.925125,-0.45478061,0.27665606
12.930125,-0.46922335,0.24173141
12.936125,-0.47384813,0.23632564
12.940125,-0.44898203,0.25777501
12.945125,-0.38189423,0.33054006
12.951125,-0.28179067,0.45708433
12.955125,-0.18997036,0.57510442
12.961125,-0.091161631,0.67274606
12.965125,-0.084790416,0.85358393
12.970125,0.0019118313,1.0369326
12.975125,0.029138457,1.1890056
12.980125,0.04835758,1.2638223
12.986125,0.049106382,1.184396
12.990125,0.11073207,1.0987002
12.995125,0.22519304,0.85913903
13.001125,0.3464523,0.56294197
13.005125,0.42460608,0.41499913
13.011125,0.49710721,0.19179189
13.015125,0.5439772,0.089793138
13.020125,0.55235368,-0.0078494949
13.025125,0.4630239,0.10362282
13.030125,0.42754579,0.10369011
13.035125,0.36920938,0.049313728
13.040125,0.32621539,-0.051778607
13.045125,0.29459849,-0.1420687
13.050125,0.28102392,-0.17914437
13.056125,0.29534206,-0.16811004
13.060125,0.30793473,-0.13674557
13.066125,0.31357434,-0.10593583
13.070125,0.24182443,-0.12595554
13.075125,0.33228248,-0.067582697
13.080125,0.35680807,-0.082460411
13.085125,0.31390285,-0.13765334
13.091125,0.25071639,-0.25200063
13.095125,0.16320708,-0.42369938
13.100125,0.1562396,-0.50519234
13.105125,0.13121809,-0.70227176
13.110125,-0.044212297,-0.90536445
13.116125,-0.078617513,-1.1262994
13.120125,-0.12472618,-1.2132453
13.125125,-0.10881361,-1.1792133
13.130125,-0.18691911,-1.0313921
13.135125,-0.25779039,-0.93297344
13.140125,-0.25528696,-0.91176182
13.146125,-0.29737347,-0.8802498
13.150125,-0.30150682,-0.85104889
13.156125,-0.36286154,-0.83247626
13.160125,-0.38770297,-0.63649607
13.165125,-0.4644568,-0.56101692
13.171125,-0.56573498,-0.34725434
13.175125,-0.59430021,-0.28639993
13.181125,-0.66902322,-0.14734454
13.185125,-0.6435746,-0.14045228
13.190125,-0.65453696,-0.15260856
13.196125,-0.60052347,-0.26501432
13.200125,-0.57415903,-0.31572512
13.205125,-0.55279064,-0.43839583
13.210125,-0.42462981,-0.52603614
13.215125,-0.32070541,-0.51223105
13.221125,-0.21630375,-0.40261349
13.225125,-0.1488011,-0.30347419
13.231125,-0.12218615,-0.043431643
13.235125,-0.15438242,0.078401253
13.240125,-0.071071185,0.45229471
13.245125,-0.099567913,0.7639007
13.250125,-0.060948621,0.72264928
13.255125,-0.099541023,0.64600044
13.261125,-0.14826617,0.5477857
13.265125,-0.16367504,0.48891374
13.271125,-0.15722857,0.47174138
13.275125,-0.12541826,0.46237901
13.280125,-0.067065753,0.5233258
13.285125,-0.050435312,0.60536593
13.290125,-0.014620519,0.68878025
13.296125,0.036977917,0.92623204
13.300125,0.0875348,0.91851258
13.305125,0.11514756,0.9499281
13.311125,0.13640019,0.98820305
13.315125,0.20235024,1.0133029
13.320125,0.19222881,0.9186877
13.325125,0.26156414,0.83428645
13.330125,0.3599782,0.66374749
13.335125,0.48093119,0.4515844
13.340125,0.60262406,0.23897547
13.345125,0.71329111,0.069521636
13.351125,0.8428008,-0.13434865
13.355125,0.83944505,-0.099282108
13.360125,0.86663467,-0.089266069
13.366125,0.9024781,-0.088258997
13.370125,0.92074656,-0.075962029
13.376125,0.93865573,-0.087116189
13.380125,0.91686577,-0.085965477
13.385125,0.88820553,-0.12000433
13.391125,0.81520647,-0.2326086
13.395125,0.77394319,-0.30554906
13.401125,0.72697985,-0.35094285
13.405125,0.70507175,-0.35378844
13.411125,0.72653282,-0.40262434
13.415125,0.65797621,-0.19868104
13.420125,0.59001267,-0.054402348
13.426125,0.53378981,0.25055242
13.430125,0.44604251,0.39865381
13.435125,0.34853613,0.52376074
13.440125,0.24291064,0.83030117
13.445125,0.14570338,0.96994096
13.451125,0.059384309,1.146353
13.455125,0.084372535,1.0941132
13.460125,0.054577373,1.0932918
13.466125,0.022038009,1.0577114
13.470125,0.0029766341,1.0223593
13.476125,0.0079676937,0.92647225
13.480125,0.0057862559,0.85230005
13.486125,0.013400885,0.71600389
13.490125,0.11696216,0.55014902
13.495125,-0.012599691,0.45413771
13.500125,0.059874739,0.29023769
13.506125,0.073125273,0.038011432
13.510125,0.06616798,-0.14067039
13.516125,0.069693819,-0.52211952
13.520125,0.048887953,-0.81566167
13.525125,-0.12101939,-0.91811502
13.531125,-0.20703943,-1.0732136
13.535125,-0.27241096,-1.2144959
13.540125,-0.24644458,-1.1588348
13.545125,-0.28940445,-1.0718195
13.550125,-0.33521917,-0.99438316
13.556125,-0.36132178,-0.92695153
13.560125,-0.35688135,-0.92821169
13.565125,-0.4425987,-0.82824105
13.570125,-0.32867214,-0.96702558
13.575125,-0.32229298,-0.95604187
13.581125,-0.31093776,-0.95956779
13.585125,-0.3006663,-0.9642604
13.591125,-0.28340763,-0.98560184
13.595125,-0.33326331,-0.94754201
13.600125,-0.30076677,-0.89750707
13.605125,-0.29120237,-0.78378701
13.610125,-0.24303292,-0.55160016
13.616125,-0.23194739,-0.24444689
13.620125,-0.23841147,0.24829738
13.625125,-0.27530786,0.50790662
13.631125,-0.25349417,0.73023611
13.635125,-0.27720448,0.81132114
13.641125,-0.31934372,0.81431937
13.645125,-0.30266297,0.68203026
13.650125,-0.38260743,0.77240217
13.655125,-0.39560711,0.76054114
13.660125,-0.42117396,0.73864383
13.666125,-0.46972719,0.62462753
13.670125,-0.4862062,0.48058608
13.675125,-0.61710399,0.47063553
13.680125,-0.70820898,0.27917418
13.685125,-0.80513799,0.15132542
13.691125,-0.88876796,-0.11729702
13.695125,-0.91018915,-0.034305371
13.700125,-0.88902575,-0.011905084
13.706125,-0.85867131,-0.031295791
13.710125,-0.83903325,-0.041630622
13.716125,-0.77523369,-0.047130577
13.720125,-0.65672708,-0.18093224
13.725125,-0.50354117,-0.3834289
13.731125,-0.37684107,-0.64453721
13.735125,-0.31739491,-0.78675264
13.740125,-0.2292919,-0.86624038
13.745125,-0.22616497,-0.86285657
13.750125,-0.22872706,-0.83796412
13.756125,-0.21428761,-0.81737518
13.760125,-0.19486901,-0.82132602
13.766125,-0.14790049,-0.79903352
13.770125,-0.099914685,-0.72177237
13.775125,0.016996879,-0.48090461
13.780125,0.077258125,-0.20053348
13.785125,0.10953514,0.14404516
13.791125,0.10476533,0.45897165
13.795125,0.11744897,0.87244636
13.800125,0.12092673,1.0036392
13.806125,0.14629717,0.97476989
13.810125,0.23481789,0.82575667
13.815125,0.3810488,0.5502615
13.821125,0.56117624,0.20084535
13.825125,0.70172352,-0.079181366
13.830125,0.66733497,-0.0057369797
13.836125,0.67192477,0.010773405
13.840125,0.67482919,0.023591863
13.845125,0.67561734,0.03670904
13.851125,0.67491847,0.046442617
13.855125,0.6185205,0.16890042
13.861125,0.57750887,0.31631348
13.865125,0.55398136,0.45172238
13.870125,0.58472854,0.49894968
13.875125,0.57630318,0.46509677
13.880125,0.53663367,0.47135538
13.886125,0.45111176,0.49426422
13.890125,0.39871189,0.42936009
13.896125,0.3399784,0.35557386
13.900125,0.23240413,0.43888441
13.905125,0.16016278,0.34948367
13.911125,0.11748955,0.29949477
13.915125,0.09229745,0.084695764
13.920125,0.13085335,0.016859515
13.925125,0.083650596,-0.30142018
13.930125,0.080774002,-0.53203857
13.935125,0.087357521,-0.74642491
13.940125,0.074361041,-0.91700202
13.946125,0.12722903,-0.89095569
13.950125,0.12499652,-0.90159053
13.955125,0.14632134,-0.95577812
13.961125,0.20946829,-1.0461743
13.965125,0.21837097,-0.9226597
13.971125,0.31374118,-0.76219481
13.975125,0.37586772,-0.67721927
13.980125,0.44974369,-0.57056987
13.985125,0.50545233,-0.42916721
13.990125,0.5325442,-0.29888412
13.996125,0.55451757,-0.15077876
14.000125,0.5343985,0.029198848
14.005125,0.47021094,0.061469737
14.010125,0.51199788,0.13547392
14.015125,0.43633044,0.10097796
14.021125,0.43596244,0.32817417
14.025125,0.30151686,0.49107242
14.030125,0.35162064,0.49979463
14.035125,0.15788643,0.8336181
14.040125,0.045652084,1.0102398
14.045125,-0.032058213,1.2378792
14.050125,0.0098934891,1.1718236
14.055125,-0.023677239,1.1936244
14.061125,-0.063387819,1.1970268
14.065125,-0.093923658,1.216471
14.071125,-0.14419645,1.2079626
14.075125,-0.20608771,1.0756059
14.080125,-0.27468121,0.99462831
14.085125,-0.30974948,0.96594208
14.090125,-0.37417498,0.83097798
14.095125,-0.40783066,0.76144993
14.100125,-0.41528657,0.67792815
14.105125,-0.39191967,0.43354011
14.111125,-0.37698057,0.068367988
14.115125,-0.37525132,-0.25700864
14.120125,-0.31101263,-0.4221482
14.125125,-0.31117907,-0.73159212
14.130125,-0.2979196,-0.71954018
14.136125,-0.2462294,-0.90990466
14.140125,-0.18878309,-0.98700774
14.145125,-0.20516701,-0.89714956
14.150125,-0.13764572,-0.74907541
14.155125,-0.093678311,-0.67294198
14.161125,-0.079564169,-0.64458227
14.165125,-0.091108084,-0.65878129
14.170125,-0.15220633,-0.6372844
14.175125,-0.29541072,-0.5837937
14.180125,-0.4308013,-0.2706261
14.186125,-0.54341155,0.15119722
14.190125,-0.59835321,0.42105475
14.195125,-0.65693152,0.74476677
14.200125,-0.5891453,0.65842068
14.205125,-0.59858668,0.64900595
14.211125,-0.52640283,0.59231937
14.215125,-0.45963228,0.47165737
14.221125,-0.39393464,0.34385848
14.225125,-0.34600779,0.023318289
14.230125,-0.27999946,-0.19661713
14.236125,-0.20288745,-0.54440725
14.240125,-0.13596915,-0.65382713
14.245125,-0.12258974,-0.66436094
14.250125,-0.15584597,-0.69060487
14.255125,-0.092523925,-0.73114866
14.261125,-0.10620505,-0.79438013
14.265125,-0.13554589,-0.84966022
14.270125,-0.10792998,-0.89800686
14.275125,-0.12763777,-0.85920823
14.280125,-0.1166319,-0.80766326
14.285125,-0.12203461,-0.63962656
14.290125,-0.12261682,-0.33761841
14.295125,-0.10510176,-0.075862519
14.301125,-0.066013522,-0.00020850742
14.305125,-0.037332341,-0.0918722
14.311125,0.014039646,-0.37149069
14.315125,-0.05807922,-0.60587335
14.320125,-0.022993643,-0.60813135
14.326125,-0.07248681,-0.57720369
14.330125,-0.029875576,-0.53691787
14.336125,-0.078912444,-0.57726878
14.340125,-0.074158028,-0.65113086
